SAMPLE NUMBER:   4
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  RFA     	  RFA'		
-35.40   	 66.83   	 11.76   	-244.15		 61.22   	-228.89		
-36.01   	 66.53   	 10.78   	-233.98		 60.30   	-213.63		
-36.01   	 65.92   	  9.85   	-218.72		 59.45   	-198.37		
-30.52   	 71.72   	  8.97   	-208.54		 58.66   	-178.03		
-17.09   	 90.33   	  8.14   	-193.29		 57.94   	-162.77		
  3.97   	122.38   	  7.37   	-167.85		 57.29   	-157.68		
 28.38   	161.44   	  6.69   	-157.68		 56.66   	-157.68		
 49.74   	197.14   	  6.06   	-142.42		 56.03   	-157.68		
 60.12   	217.29   	  5.49   	-137.33		 55.40   	-147.51		
 56.15   	214.54   	  4.94   	-111.90		 54.81   	-142.42		
 36.93   	187.38   	  4.50   	-101.73		 54.24   	-142.42		
  7.93   	141.60   	  4.09   	 -86.47		 53.67   	-132.25		
-23.50   	 89.42   	  3.74   	 -66.12		 53.14   	-127.16		
-50.05   	 42.72   	  3.48   	 -45.78		 52.63   	-116.99		
-68.66   	  9.16   	  3.30   	 -15.26		 52.17   	-101.73		
-79.04   	-11.60   	  3.23(D)	   5.09		 51.76   	 -91.56		
-83.01   	-24.41   	  3.26   	  25.43		 51.39   	 -86.47		
-83.62   	-32.35   	  3.36   	  40.69		 51.05   	 -81.38		
-83.62   	-36.62   	  3.52   	  50.86		 50.72   	 -71.21		
-83.92   	-36.93   	  3.72   	  66.12		 50.44   	 -76.30		
-85.14   	-36.01   	  3.99   	  71.21		 50.13   	 -66.12		
-86.98   	-36.93   	  4.27   	  66.12		 49.87   	 -55.95		
-88.50   	-40.59   	  4.54   	  55.95		 49.64   	 -40.69		
-89.72   	-45.78   	  4.76   	  50.86		 49.48   	 -35.61		
-90.64   	-49.13   	  4.96   	  50.86		 49.34   	 -35.61		
-91.86   	-49.44   	  5.17   	  50.86		 49.20   	 -40.69		
-93.08   	-47.61   	  5.37   	  40.69		 49.03   	 -30.52		
-93.38   	-46.08   	  5.53   	  30.52		 48.91   	 -25.43		
-93.08   	-46.08   	  5.66   	  35.61		 48.81   	 -25.43		
-92.47   	-47.30   	  5.80   	  25.43		 48.71   	 -30.52		
-94.91   	-45.78   	  5.90   	  25.43		 48.59   	 -35.61		
-108.34   	-28.38   	  6.00   	  25.43		 48.44   	 -35.61		
-145.57   	 29.91   	  6.10   	  25.43		 48.30   	 -40.69		
-209.96   	159.00   	  6.21   	  20.35		 48.14   	 -25.43		
-271.30   	374.76   	  6.29   	  25.43		 48.04   	 -25.43		
-253.60   	629.88   	  6.39   	  35.61		 47.93   	 -20.35		
303.96   	639.04   	  6.53   	  30.52		 47.85   	 -20.35		
763.86   	131.53   	  6.65   	  25.43		 47.77   	 -25.43		
1117.25   	-655.21   	  6.75   	  20.35		 47.67   	 -30.52		
1195.98   	-1453.55   	  6.84   	  20.35		 47.55   	 -35.61		
970.76   	-1964.42   	  6.92   	  30.52		 47.41   	 -30.52		
567.02   	-2039.80(R)	  7.04(E)	  20.35		 47.28   	 -35.61		
168.76   	-1742.25   	  7.12   	  20.35		 47.14   	 -40.69		
-111.08   	-1270.14   	  7.20   	  15.26		 46.98   	 -40.69		
-274.96   	-830.99   	  7.26   	  10.17		 46.82   	 -25.43		
-386.66   	-553.59   	  7.30   	  10.17		 46.71   	 -15.26		
-490.11   	-468.44   	  7.34   	  25.43		 46.65   	 -15.26		
-576.17   	-524.60   	  7.45   	  25.43		 46.59   	 -30.52		
-605.77   	-619.20   	  7.55   	  20.35		 46.47   	 -40.69		
-554.81   	-643.62   	  7.63   	  30.52		 46.31   	 -45.78		
-436.10   	-534.97   	  7.75   	  35.61		 46.12   	 -40.69		
-289.31   	-317.08   	  7.89   	  35.61		 45.96   	 -45.78		
-160.52   	-85.14   	  8.04   	  40.69		 45.78   	 -45.78		
-81.79   	 64.39   	  8.20   	  40.69		 45.59   	 -50.86		
-57.98   	101.93   	  8.36   	  50.86		 45.39   	 -45.78		
-70.19   	 68.66   	  8.57   	  50.86		 45.21   	 -45.78		
-87.89   	 29.60   	  8.77   	  61.04		 45.03   	 -40.69		
-90.33   	 22.28   	  9.01   	  76.30		 44.86   	 -45.78		
-77.51   	 43.33   	  9.32   	  81.38		 44.68   	 -40.69		
-61.65   	 68.36   	  9.64   	 106.82		 44.52   	 -45.78		
-53.10   	 79.65   	 10.07   	 203.46		 44.33   	 -45.78		
-54.02   	 72.02   	 10.89   	 218.72		 44.15   	 -50.86		
-51.88   	 71.72   	 11.76   	 218.72		 43.95   	 -50.86		
-45.47   	 77.51   	 12.63   	 239.06		 43.74   	 -55.95		
-37.54   	 84.84   	 13.59   	 259.41		 43.52   	 -45.78		
-30.52   	 90.33   	 14.63   	 269.58		 43.34   	 -50.86		
-25.63   	 93.69   	 15.71   	 254.32		 43.13   	 -45.78		
-21.36   	 96.44   	 16.72   	 249.24		 42.95   	 -45.78		
-16.78   	100.10   	 17.72   	 244.15		 42.77   	 -55.95		
-11.29   	103.45   	 18.70   	 228.89		 42.54   	 -50.86		
 -6.10   	106.20   	 19.61   	 213.63		 42.34   	 -50.86		
 -1.22   	108.34   	 20.47   	 193.29		 42.14   	 -50.86		
  4.58   	111.69   	 21.24   	 183.11		 41.93   	 -40.69		
 11.60   	116.58   	 21.97   	 167.85		 41.77   	 -30.52		
 19.84   	122.38   	 22.64   	 147.51		 41.65   	 -25.43		
 28.08   	127.56   	 23.23   	 137.33		 41.55   	 -30.52		
 35.71   	131.84   	 23.78   	 116.99		 41.42   	 -30.52		
 42.72   	135.19   	 24.25   	 101.73		 41.30   	 -30.52		
 50.05   	138.55   	 24.66   	  91.56		 41.18   	 -25.43		
 57.98   	142.21   	 25.03   	  81.38		 41.08   	 -10.17		
 66.22   	145.57   	 25.35   	  66.12		 41.04(D)	   5.09		
 74.46   	148.32   	 25.62   	  55.95		 41.06   	  40.69		
 83.31   	150.76   	 25.84   	  50.86		 41.22   	  86.47		
 92.16   	152.59   	 26.04   	  50.86		 41.57   	 147.51		
101.01   	154.72   	 26.25   	  40.69		 42.16   	 198.37		
109.56   	157.47   	 26.41   	  35.61		 42.95   	 254.32		
118.41   	161.13   	 26.55   	  30.52		 43.97   	 295.01		
127.56   	164.49   	 26.67   	  40.69		 45.15   	 330.62		
137.02   	166.93   	 26.84   	  35.61		 46.47   	 330.62		
146.18   	167.54   	 26.98   	  35.61		 47.79   	 320.45		
153.20   	166.93   	 27.12   	  35.61		 49.07   	 315.36		
158.08   	165.71   	 27.26   	  40.69		 50.34   	 320.45		
161.74   	165.10   	 27.43   	  40.69		 51.62   	 330.62		
165.71   	165.10   	 27.59   	  40.69		 52.94   	 356.05		
170.90   	165.41   	 27.75   	  45.78		 54.36   	 386.57		
178.22   	166.32   	 27.93   	  45.78		 55.91   	 396.74		
186.16   	168.15   	 28.12   	  45.78		 57.50   	 417.09		
192.26   	172.42   	 28.30   	  40.69		 59.17   	 417.09		
195.01   	179.14   	 28.46   	  45.78		 60.83   	 406.92		
192.26   	187.99   	 28.65   	  45.78		 62.46   	 386.57		
183.41   	195.92   	 28.83   	  40.69		 64.01   	 350.97		
168.46   	199.28   	 28.99   	  35.61		 65.41   	 315.36		
147.40   	195.31   	 29.14   	  35.61		 66.67   	 284.84		
121.77   	184.63   	 29.28   	  20.35		 67.81   	 249.24		
 93.99   	169.07   	 29.36   	  20.35		 68.81   	 233.98		
 66.53   	151.98   	 29.44   	  15.26		 69.75   	 213.63		
 41.50   	134.89   	 29.50   	   5.09		 70.60   	 198.37		
 19.23   	118.10   	 29.52   	   5.09		 71.39   	 167.85		
 -0.61   	100.40   	 29.54(S)	  -5.09		 72.06   	 142.42		
-18.01   	 81.79   	 29.52   	 -15.26		 72.63   	 106.82		
-32.65   	 64.39   	 29.46   	 -25.43		 73.06   	  86.47		
-44.25   	 49.44   	 29.36   	 -30.52		 73.41   	  55.95		
-52.19   	 37.54   	 29.24   	 -30.52		 73.63   	  35.61		
-57.37   	 28.08   	 29.11   	 -40.69		 73.77   	   5.09		
-61.34   	 19.84   	 28.95   	 -50.86		 73.79(S)	 -25.43		
-65.61   	 11.90   	 28.75   	 -55.95		 73.69   	 -45.78		
-69.27   	  5.49   	 28.52   	 -66.12		 73.51   	 -55.95		
-72.02   	  0.92   	 28.26   	 -81.38		 73.29   	 -66.12		
-73.55   	 -1.83   	 27.93   	 -91.56		 73.02   	 -71.21		
-74.46   	 -4.27   	 27.57   	-106.82		 72.74   	 -86.47		
-75.07   	 -7.02   	 27.14   	-132.25		 72.39   	-101.73		
-76.29   	 -9.77   	 26.61   	-152.59		 71.98   	-111.90		
-76.90   	-10.68   	 26.00   	-167.85		 71.54   	-116.99		
-75.99   	 -9.46   	 25.33   	-188.20		 71.07   	-127.16		
-73.85   	 -7.32   	 24.58   	-213.63		 70.56   	-137.33		
-72.02   	 -5.80   	 23.72   	-223.80		 70.01   	-142.42		
-71.72   	 -5.49   	 22.83   	-239.06		 69.44   	-147.51		
-73.24   	 -5.49   	 21.87   	-259.41		 68.85   	-152.59		
-75.07   	 -3.97   	 20.83   	-274.67		 68.24   	-157.68		
-75.99   	 -0.61   	 19.74   	-284.84		 67.61   	-157.68		
-74.16   	  5.19   	 18.60   	-289.93		 66.98   	-167.85		
-69.27   	 12.51   	 17.44   	-284.84		 66.31   	-172.94		
-62.26   	 22.28   	 16.30   	-289.93		 65.62   	-198.37		
-54.02   	 34.18   	 15.14   	-279.75		 64.82   	-208.54		
-45.47   	 47.00   	 14.02   	-269.58		 63.99   	-223.80		
-38.76   	 57.68   	 12.94   	-259.41		 63.09   	-239.06		
-35.71   	 63.17   	 11.90   	-254.32		 62.14   	-233.98		
-36.01   	 62.87   	 10.89   	-233.98		 61.20   	-228.89		
-36.93   	 61.34   	  9.95   	-218.72		 60.28   	-213.63		
-34.48   	 65.31   	  9.07   	-208.54		 59.43   	-193.29		
-24.41   	 81.18   	  8.24   	-193.29		 58.66   	-183.11		
 -5.49   	111.08   	  7.47   	-178.03		 57.92   	-172.94		
 19.84   	149.54   	  6.75   	-157.68		 57.23   	-162.77		
 44.86   	186.77   	  6.12   	-147.51		 56.58   	-142.42		
 61.34   	212.71   	  5.53   	-132.25		 56.01   	-132.25		
 63.17   	219.73   	  5.01   	-116.99		 55.48   	-137.33		
 49.44   	202.94   	  4.54   	 -96.64		 54.93   	-137.33		
 22.89   	164.79   	  4.15   	 -81.38		 54.38   	-132.25		
 -7.93   	114.14   	  3.83   	 -61.04		 53.86   	-132.25		
-36.32   	 63.48   	  3.58   	 -40.69		 53.33   	-116.99		
-57.68   	 23.19   	  3.42   	 -25.43		 52.86   	-122.07		
-70.80   	 -3.66   	  3.32   	  -5.09		 52.37   	-111.90		
-78.13   	-20.14   	  3.30(D)	  20.35		 51.92   	 -91.56		
-81.48   	-31.43   	  3.38   	  35.61		 51.56   	 -81.38		
-83.31   	-39.37   	  3.52   	  50.86		 51.23   	 -71.21		
-83.92   	-43.03   	  3.72   	  55.95		 50.95   	 -61.04		
-83.92   	-42.42   	  3.95   	  61.04		 50.70   	 -50.86		
-83.92   	-39.98   	  4.19   	  61.04		 50.50   	 -55.95		
-84.53   	-39.37   	  4.44   	  55.95		 50.27   	 -50.86		
-85.45   	-41.50   	  4.66   	  55.95		 50.07   	 -50.86		
-86.36   	-44.25   	  4.88   	  50.86		 49.87   	 -50.86		
-86.06   	-46.08   	  5.09   	  45.78		 49.66   	 -45.78		
-85.14   	-45.78   	  5.27   	  35.61		 49.48   	 -45.78		
-83.92   	-45.47   	  5.41   	  35.61		 49.30   	 -50.86		
-83.31   	-45.78   	  5.55   	  30.52		 49.09   	 -45.78		
-84.23   	-46.69   	  5.68   	  30.52		 48.91   	 -35.61		
-86.67   	-46.39   	  5.80   	  25.43		 48.77   	 -25.43		
-93.99   	-37.23   	  5.90   	  25.43		 48.67   	 -10.17		
-119.02   	  0.00   	  6.00   	  35.61		 48.63   	   0.00		
-171.81   	 94.91   	  6.14   	  35.61		 48.63   	 -10.17		
-240.78   	273.44   	  6.29   	  35.61		 48.59   	 -15.26		
-268.86   	524.60   	  6.43   	  45.78		 48.52   	 -30.52		
132.45   	737.30   	  6.61   	  50.86		 48.40   	 -40.69		
574.04   	381.47   	  6.82   	  50.86		 48.24   	 -40.69		
994.57   	-318.60   	  7.02   	  40.69		 48.08   	 -45.78		
1198.12   	-1156.01   	  7.18   	  35.61		 47.89   	 -35.61		
1089.17   	-1817.02   	  7.32   	  35.61		 47.75   	 -25.43		
736.69   	-2073.36(R)	  7.47(E)	  35.61		 47.65   	 -25.43		
317.99   	-1905.52   	  7.61   	  20.35		 47.55   	 -25.43		
-12.51   	-1475.52   	  7.69   	  20.35		 47.45   	 -20.35		
-213.93   	-1004.33   	  7.77   	  20.35		 47.37   	 -15.26		
-337.22   	-657.35   	  7.85   	  15.26		 47.30   	 -20.35		
-443.42   	-499.57   	  7.91   	  10.17		 47.22   	 -30.52		
-542.30   	-505.68   	  7.96   	  25.43		 47.10   	 -40.69		
-598.45   	-588.68   	  8.06   	  25.43		 46.94   	 -45.78		
-576.17   	-640.87   	  8.16   	  35.61		 46.75   	 -50.86		
-475.46   	-580.75   	  8.30   	  35.61		 46.55   	 -40.69		
-331.73   	-397.34   	  8.44   	  40.69		 46.39   	 -40.69		
-193.79   	-161.13   	  8.61   	  45.78		 46.23   	 -35.61		
-98.57   	 25.33   	  8.79   	  40.69		 46.08   	 -35.61		
-58.59   	103.45   	  8.95   	  50.86		 45.94   	 -25.43		
-60.73   	 89.42   	  9.16   	  61.04		 45.84   	 -25.43		
-77.21   	 43.64   	  9.40   	  71.21		 45.74   	 -30.52		
-85.75   	 18.62   	  9.68   	  71.21		 45.62   	 -40.69		
-78.43   	 27.77   	  9.97   	  81.38		 45.45   	 -45.78		
-63.48   	 54.02   	 10.29   	  96.64		 45.27   	 -50.86		
-51.57   	 74.46   	 10.68   	 188.20		 45.07   	 -55.95		
-46.69   	 74.16   	 11.43   	 213.63		 44.84   	 -50.86		
-47.00   	 68.36   	 12.29   	  N/A		 44.64   	  N/A		
