SAMPLE NUMBER:   6
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  FA     	  FA'		  RV     	  RV'		
-28.69   	-13.43   	 38.05   	 -71.21		 11.37   	  30.52		
-17.70   	  9.16   	 37.76   	 -55.95		 11.50   	 -30.52		
 -8.85   	 12.51   	 37.54   	 -20.35		 11.37   	 -35.61		
 -7.02   	  3.36   	 37.46   	  10.17		 11.23   	  15.26		
 -9.16   	 -4.58   	 37.50   	   5.09		 11.29   	 116.99		
 -8.54   	 -2.14   	 37.52   	 -61.04		 11.76   	 223.80		
 -3.05   	  7.93   	 37.27   	-111.90		 12.66   	 330.62		
  4.58   	 18.31   	 36.83   	-116.99		 13.98   	 366.22		
 10.99   	 23.50   	 36.36   	-106.82		 15.44   	 345.88		
 15.87   	 25.02   	 35.93   	 -61.04		 16.83   	 284.84		
 20.14   	 27.77   	 35.69   	 -35.61		 17.97   	 213.63		
 24.41   	 32.96   	 35.54   	  -5.09		 18.82   	 188.20		
 28.99   	 39.06   	 35.52(D)	  45.78		 19.57   	 223.80		
 36.93   	 49.13   	 35.71   	  55.95		 20.47   	 249.24		
 40.28   	 53.10   	 35.93   	  66.12		 21.46   	 284.84		
 43.95   	 57.98   	 36.20   	 111.90		 22.60   	 305.19		
 48.83   	 64.70   	 36.64   	 183.11		 23.82   	 274.67		
 54.93   	 72.33   	 37.38   	 310.27		 24.92   	 228.89		
 60.42   	 80.57   	 38.62   	 462.87		 25.84   	 188.20		
 64.70   	 87.89   	 40.47   	 590.03		 26.59   	 122.07		
 67.75   	 94.30   	 42.83   	 691.76		 27.08   	  86.47		
 70.19   	100.40   	 45.59   	 722.28		 27.43   	  76.30		
 74.46   	106.81   	 48.48   	 707.02		 27.73   	  76.30		
 79.96   	113.53   	 51.31   	 666.32		 28.04   	  81.38		
 86.06   	120.24   	 53.98   	 605.29		 28.36   	  91.56		
 91.55   	126.65   	 56.40   	 493.39		 28.73   	  91.56		
 96.13   	132.45   	 58.37   	 386.57		 29.09   	  76.30		
 99.79   	137.63   	 59.92   	 269.58		 29.40   	  66.12		
102.54   	141.30   	 61.00   	 193.29		 29.66   	  45.78		
104.68   	143.13   	 61.77   	 152.59		 29.85   	  30.52		
105.90   	143.43   	 62.38   	 137.33		 29.97   	  10.17		
106.81   	143.43   	 62.93   	 147.51		 30.01   	   5.09		
108.03   	144.04   	 63.52   	 157.68		 30.03(S)	 -10.17		
110.47   	145.26   	 64.15   	 157.68		 29.99   	   0.00		
113.53   	146.48   	 64.78   	 132.25		 29.99   	   0.00		
116.88   	146.79   	 65.31   	  91.56		 29.99   	   0.00		
119.32   	145.57   	 65.68   	  66.12		 29.99   	  -5.09		
121.46   	143.74   	 65.94   	  40.69		 29.97   	 -15.26		
128.17   	142.52   	 66.10   	   5.09		 29.91   	 -25.43		
133.06   	143.74   	 66.12(S)	 -10.17		 29.81   	 -35.61		
137.94   	145.87   	 66.08   	   0.00		 29.66   	 -40.69		
139.77   	147.09   	 66.08   	 -10.17		 29.50   	 -40.69		
137.63   	145.57   	 66.04   	  15.26		 29.34   	 -40.69		
130.92   	140.38   	 66.10   	 -15.26		 29.18   	 -35.61		
119.63   	130.62   	 66.04   	 -45.78		 29.03   	 -35.61		
103.76   	115.66   	 65.86   	 -66.12		 28.89   	 -40.69		
 83.31   	 94.91   	 65.59   	 -91.56		 28.73   	 -45.78		
 59.51   	 68.66   	 65.23   	-111.90		 28.55   	 -50.86		
 34.18   	 39.37   	 64.78   	-111.90		 28.34   	 -55.95		
 10.68   	  9.77   	 64.33   	-106.82		 28.12   	 -66.12		
 -8.24   	-17.09   	 63.91   	 -71.21		 27.85   	 -66.12		
-21.67   	-39.06   	 63.62   	 -55.95		 27.59   	 -61.04		
-31.43   	-55.54   	 63.40   	-122.07		 27.34   	 -66.12		
-39.37   	-67.75   	 62.91   	-132.25		 27.08   	 -61.04		
-46.39   	-76.60   	 62.38   	 -96.64		 26.84   	 -66.12		
-52.80   	-83.01   	 61.99   	 -86.47		 26.57   	 -71.21		
-57.37   	-86.98   	 61.65   	 -76.30		 26.29   	 -66.12		
-59.81   	-89.42   	 61.34   	 -96.64		 26.02   	 -86.47		
-60.42   	-90.64   	 60.96   	 -81.38		 25.68   	 -96.64		
-60.12   	-91.25   	 60.63   	 -76.30		 25.29   	-132.25		
-59.81   	-91.55   	 60.33   	 -86.47		 24.76   	-157.68		
-59.51   	-91.55   	 59.98   	-101.73		 24.13   	-203.46		
-59.20   	-90.94   	 59.57   	-152.59		 23.32   	-244.15		
-59.51   	-89.72   	 58.96   	-178.03		 22.34   	-269.58		
-60.73   	-88.50   	 58.25   	-188.20		 21.26   	-289.93		
-62.26   	-87.28   	 57.50   	-183.11		 20.10   	-300.10		
-64.09   	-85.75   	 56.76   	-178.03		 18.90   	-305.19		
-65.31   	-83.92   	 56.05   	-193.29		 17.68   	-274.67		
-65.31   	-81.48   	 55.28   	-198.37		 16.58   	-244.15		
-65.00   	-79.35   	 54.49   	-203.46		 15.61   	-228.89		
-65.00   	-78.13   	 53.67   	-228.89		 14.69   	-208.54		
-65.61   	-78.13   	 52.76   	-244.15		 13.86   	-193.29		
-67.14   	-79.04   	 51.78   	-249.24		 13.08   	-193.29		
-68.05   	-79.35   	 50.78   	-233.98		 12.31   	-193.29		
-67.44   	-78.43   	 49.85   	-203.46		 11.54   	-183.11		
-64.70   	-75.99   	 49.03   	-167.85		 10.80   	-178.03		
-61.65   	-73.55   	 48.36   	-101.73		 10.09   	-167.85		
-58.90   	-71.72   	 47.96   	 -40.69		  9.42   	-157.68		
-57.98   	-71.41   	 47.79   	 -25.43		  8.79   	-147.51		
-58.59   	-70.80   	 47.69   	  -5.09		  8.20   	-127.16		
-57.68   	-66.53   	 47.67   	 -15.26		  7.69   	-106.82		
-52.80   	-55.54   	 47.61   	 -45.78		  7.26   	 -81.38		
-42.11   	-35.40   	 47.43   	 -76.30		  6.94   	 -76.30		
-25.94   	 -7.32   	 47.12   	-116.99		  6.63   	 -61.04		
 -6.41   	 24.41   	 46.65   	-122.07		  6.39   	 -35.61		
 13.12   	 54.02   	 46.16   	-122.07		  6.25   	 -30.52		
 29.60   	 78.74   	 45.68   	 -91.56		  6.12   	 -20.35		
 41.20   	 96.74   	 45.31   	 -76.30		  6.04   	  -5.09		
 45.78   	105.90   	 45.00   	 -61.04		  6.02(D)	   0.00		
 43.33   	102.84   	 44.76   	 -40.69		  6.02   	  15.26		
 34.79   	 83.62   	 44.60   	 -30.52		  6.08   	  15.26		
 22.58   	 47.91   	 44.48   	 -35.61		  6.14   	  10.17		
  8.24   	  3.36   	 44.33   	 -40.69		  6.19   	  10.17		
 -7.63   	-38.76   	 44.17   	 -45.78		  6.23   	   0.00		
-25.63   	-68.66   	 43.99   	 -45.78		  6.23   	  -5.09		
-44.86   	-83.62   	 43.80   	 -50.86		  6.21   	  10.17		
-61.65   	-88.20   	 43.60   	 -66.12		  6.25   	  20.35		
-71.72   	-87.89   	 43.34   	 -61.04		  6.33   	  35.61		
-74.16   	-87.59   	 43.09   	 -61.04		  6.47   	  55.95		
-71.41   	-88.50   	 42.85   	 -61.04		  6.69   	  71.21		
-68.05   	-89.72   	 42.60   	 -66.12		  6.98   	  66.12		
-66.83   	-90.33   	 42.34   	 -66.12		  7.24   	  50.86		
-68.05   	-90.33   	 42.08   	 -55.95		  7.45   	  35.61		
-69.27   	-89.72   	 41.85   	 -61.04		  7.59   	 -20.35		
-69.58   	-88.81   	 41.61   	 -61.04		  7.51   	 -61.04		
-69.27   	-91.25   	 41.36   	 -55.95		  7.26   	 -76.30		
-71.41   	-106.81   	 41.14   	 -61.04		  6.96   	 -76.30		
-71.41   	-145.87   	 40.90   	 -71.21		  6.65   	 -40.69		
-50.96   	-188.29   	 40.61   	 -61.04		  6.49   	   0.00		
 22.28   	-163.27   	 40.37   	 -66.12		  6.49(E)	  40.69		
171.81   	 12.21   	 40.10   	 -61.04		  6.65   	  66.12		
361.02   	344.85   	 39.86   	 -55.95		  6.92   	  76.30		
487.67   	700.99   	 39.63   	 -86.47		  7.22   	  55.95		
206.91   	644.23   	 39.29   	 -40.69		  7.45   	  25.43		
-147.40   	121.77   	 39.12   	 -45.78		  7.55   	  20.35		
-451.05   	-452.88   	 38.94   	 -40.69		  7.63   	   5.09		
-578.00   	-789.18(R)	 38.78   	 -45.78		  7.65   	   5.09		
-515.75   	-765.08   	 38.60   	 -35.61		  7.67   	  25.43		
-348.51   	-484.92   	 38.45   	 -45.78		  7.77   	  40.69		
-179.75   	-164.79   	 38.27   	 -45.78		  7.93   	  81.38		
-67.14   	 31.43   	 38.09   	 -35.61		  8.26   	 127.16		
-15.87   	 72.33   	 37.94   	 -50.86		  8.77   	 152.59		
 -4.88   	 27.16   	 37.74   	 -40.69		  9.38   	 152.59		
-11.60   	-20.45   	 37.58   	 -61.04		  9.99   	 122.07		
-21.36   	-30.21   	 37.33   	 -55.95		 10.48   	  76.30		
-24.72   	 -8.54   	 37.11   	 -45.78		 10.78   	   5.09		
-17.09   	 21.06   	 36.93   	 -50.86		 10.80   	 -40.69		
 -3.36   	 39.37   	 36.72   	 -15.26		 10.64   	 -20.35		
  6.71   	 41.20   	 36.66   	  25.43		 10.56   	  66.12		
  8.85   	 33.87   	 36.76   	  25.43		 10.82   	 152.59		
  6.41   	 28.38   	 36.87   	 -15.26		 11.43   	 233.98		
  5.19   	 30.21   	 36.81   	-106.82		 12.37   	 279.75		
  6.71   	 37.23   	 36.38   	-122.07		 13.49   	 315.36		
 10.07   	 43.64   	 35.89   	 -96.64		 14.75   	 310.27		
 14.04   	 48.22   	 35.50   	 -91.56		 15.99   	 274.67		
 18.92   	 51.88   	 35.14   	 -45.78		 17.09   	 239.06		
 24.11   	 56.46   	 34.95   	 -30.52		 18.05   	 228.89		
 29.30   	 61.65   	 34.83(D)	  35.61		 18.96   	 274.67		
 38.76   	 71.41   	 34.97   	  35.61		 20.06   	 274.67		
 43.64   	 76.29   	 35.12   	  61.04		 21.16   	 289.93		
 48.83   	 81.48   	 35.36   	  76.30		 22.32   	 269.58		
 54.32   	 87.89   	 35.67   	 116.99		 23.40   	 249.24		
 59.20   	 95.52   	 36.13   	 198.37		 24.39   	 218.72		
 62.87   	103.76   	 36.93   	 305.19		 25.27   	 178.03		
 65.31   	112.30   	 38.15   	 442.52		 25.98   	 142.42		
 67.44   	120.24   	 39.92   	 574.77		 26.55   	 116.99		
 70.19   	126.95   	 42.22   	 656.15		 27.02   	  91.56		
 74.46   	133.36   	 44.84   	 691.76		 27.39   	  81.38		
 79.96   	139.77   	 47.61   	 686.67		 27.71   	  81.38		
 85.45   	146.18   	 50.36   	 666.32		 28.04   	  81.38		
 89.72   	152.28   	 53.02   	 600.20		 28.36   	  91.56		
 92.47   	158.08   	 55.42   	 478.13		 28.73   	  81.38		
 94.60   	162.96   	 57.33   	 376.40		 29.05   	  81.38		
 96.74   	167.24   	 58.84   	 289.93		 29.38   	  61.04		
 99.49   	169.98   	 60.00   	 203.46		 29.62   	  45.78		
102.84   	171.51   	 60.81   	 167.85		 29.81   	  20.35		
106.20   	172.12   	 61.49   	 137.33		 29.89   	   0.00		
109.25   	173.03   	 62.03   	 147.51		 29.89   	   5.09		
112.61   	174.56   	 62.62   	 137.33		 29.91   	  10.17		
115.97   	176.70   	 63.17   	 116.99		 29.95   	   0.00		
119.02   	178.83   	 63.64   	 101.73		 29.95   	   5.09		
121.46   	180.05   	 64.05   	  71.21		 29.97   	  10.17		
123.29   	180.36   	 64.33   	  91.56		 30.01(S)	  -5.09		
127.56   	177.92   	 64.70   	  40.69		 29.99   	 -10.17		
130.62   	176.39   	 64.86   	  25.43		 29.95   	 -25.43		
133.67   	175.48   	 64.96   	   5.09		 29.85   	 -35.61		
135.80   	175.17   	 64.98(S)	  -5.09		 29.70   	 -35.61		
136.11   	175.48   	 64.96   	 -20.35		 29.56   	 -35.61		
133.36   	174.56   	 64.88   	 -20.35		 29.42   	 -40.69		
126.04   	170.29   	 64.80   	 -30.52		 29.26   	 -40.69		
114.14   	159.91   	 64.68   	 -50.86		 29.09   	 -35.61		
 96.44   	141.91   	 64.48   	 -81.38		 28.95   	 -35.61		
 75.07   	116.88   	 64.15   	 -86.47		 28.81   	 -40.69		
 51.57   	 86.98   	 63.80   	 -96.64		 28.65   	 -40.69		
 27.77   	 55.85   	 63.42   	-132.25		 28.48   	 -45.78		
  5.80   	 26.25   	 62.89   	-147.51		 28.30   	 -50.86		
-12.82   	  0.61   	 62.30   	-137.33		 28.10   	 -55.95		
-28.08   	-20.14   	 61.75   	-106.82		 27.87   	 -61.04		
-39.37   	-36.62   	 61.32   	 -76.30		 27.63   	 -61.04		
-46.69   	-48.83   	 61.02   	 -50.86		 27.39   	 -66.12		
-50.96   	-57.37   	 60.81   	   0.00		 27.12   	 -66.12		
-52.80   	-63.17   	 60.81   	   5.09		 26.86   	 -66.12		
-53.71   	-66.53   	 60.83   	 -30.52		 26.59   	 -71.21		
-54.93   	-68.66   	 60.71   	 -91.56		 26.31   	 -81.38		
-56.46   	-70.19   	 60.35   	-132.25		 25.98   	 -96.64		
-58.59   	-71.72   	 59.82   	-157.68		 25.60   	-127.16		
-60.12   	-72.94   	 59.19   	-183.11		 25.09   	-152.59		
-60.73   	-72.94   	 58.45   	-183.11		 24.48   	-198.37		
-59.81   	-72.02   	 57.72   	-167.85		 23.68   	-233.98		
-57.68   	-71.11   	 57.05   	-162.77		 22.75   	-249.24		
-55.54   	-70.50   	 56.40   	-167.85		 21.75   	-279.75		
-54.02   	-71.41   	 55.73   	-162.77		 20.63   	-305.19		
-54.02   	-72.63   	 55.08   	-157.68		 19.41   	-289.93		
-54.63   	-73.55   	 54.45   	-162.77		 18.25   	-264.50		
-55.24   	-72.94   	 53.79   	-213.63		 17.19   	-264.50		
-55.24   	-71.41   	 52.94   	-223.80		 16.13   	-254.32		
-54.93   	-69.58   	 52.04   	-249.24		 15.12   	-244.15		
-53.71   	-67.75   	 51.05   	-254.32		 14.14   	-218.72		
-52.49   	-65.92   	 50.03   	-244.15		 13.27   	-198.37		
-51.88   	-63.78   	 49.05   	-218.72		 12.47   	-188.20		
-52.19   	-61.95   	 48.18   	-157.68		 11.72   	-178.03		
-52.80   	-60.73   	 47.55   	-101.73		 11.01   	-188.20		
-53.71   	-60.42   	 47.14   	 -61.04		 10.25   	-183.11		
-54.02   	-59.51   	 46.90   	 -15.26		  9.52   	-178.03		
-52.49   	-55.54   	 46.84   	   0.00		  8.81   	-162.77		
-47.00   	-45.78   	 46.84   	  -5.09		  8.16   	-147.51		
-36.62   	-28.08   	 46.82   	 -35.61		  7.57   	-116.99		
-21.06   	 -3.05   	 46.67   	 -66.12		  7.10   	 -86.47		
 -1.83   	 25.02   	 46.41   	 -96.64		  6.75   	 -55.95		
 18.31   	 50.96   	 46.02   	-111.90		  6.53   	 -45.78		
 35.40   	 71.72   	 45.57   	-116.99		  6.35   	 -35.61		
 47.30   	 87.28   	 45.11   	-101.73		  6.21   	 -25.43		
 51.88   	 97.35   	 44.70   	 -86.47		  6.10   	 -20.35		
 49.44   	 99.49   	 44.35   	  N/A		  6.02   	  N/A		
