SAMPLE NUMBER:   4
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  FA     	  FA'		
-83.62   	-137.94   	  1.73   	  10.17		 48.22   	 -71.21		
-84.23   	-136.72   	  1.77   	  20.35		 47.93   	 -71.21		
-84.84   	-134.89   	  1.85   	  15.26		 47.65   	 -71.21		
-84.84   	-132.45   	  1.91   	  25.43		 47.37   	 -71.21		
-84.53   	-130.31   	  2.01   	  20.35		 47.08   	 -66.12		
-83.92   	-129.09   	  2.10   	  20.35		 46.82   	 -61.04		
-83.01   	-129.70   	  2.18   	  20.35		 46.57   	 -61.04		
-82.40   	-132.75   	  2.26   	  15.26		 46.33   	 -61.04		
-81.79   	-137.02   	  2.32   	  15.26		 46.08   	 -55.95		
-81.18   	-141.30   	  2.38   	  10.17		 45.86   	 -50.86		
-80.87   	-144.65   	  2.42   	   0.00		 45.66   	 -50.86		
-80.26   	-147.40   	  2.42   	   0.00		 45.45   	 -55.95		
-78.74   	-150.45   	  2.42   	  -5.09		 45.23   	 -50.86		
-74.77   	-153.81   	  2.40   	  -5.09		 45.03   	 -45.78		
-67.44   	-156.25   	  2.38   	  -5.09		 44.84   	 -50.86		
-55.85   	-156.25   	  2.36   	  -5.09		 44.64   	 -45.78		
-41.50   	-151.98   	  2.34   	   5.09		 44.46   	 -45.78		
-25.94   	-140.69   	  2.36   	   5.09		 44.27   	 -40.69		
-10.99   	-120.54   	  2.38   	  15.26		 44.11   	 -40.69		
  4.58   	-89.72   	  2.44   	  15.26		 43.95   	 -35.61		
 21.97   	-51.57   	  2.50   	  20.35		 43.80   	 -35.61		
 42.11   	-13.43   	  2.58   	  25.43		 43.66   	 -35.61		
 63.48   	 15.87   	  2.69   	  25.43		 43.52   	 -35.61		
 80.26   	 30.21   	  2.79   	  20.35		 43.38   	 -35.61		
 87.28   	 31.74   	  2.87   	  25.43		 43.23   	 -40.69		
 82.40   	 25.33   	  2.97   	  25.43		 43.07   	 -40.69		
 67.44   	 15.56   	  3.07   	  15.26		 42.91   	 -40.69		
 46.69   	  2.44   	  3.13   	  15.26		 42.75   	 -40.69		
 22.89   	-16.78   	  3.19   	  10.17		 42.58   	 -35.61		
 -0.31   	-45.47   	  3.23   	  10.17		 42.44   	 -35.61		
-21.67   	-82.09   	  3.28   	  10.17		 42.30   	 -35.61		
-39.67   	-119.93   	  3.32   	  10.17		 42.16   	 -35.61		
-54.63   	-151.67   	  3.36   	  10.17		 42.01   	 -30.52		
-67.44   	-171.81   	  3.40   	   5.09		 41.89   	 -30.52		
-79.65   	-179.44   	  3.42   	  15.26		 41.77   	 -30.52		
-90.94   	-179.44   	  3.48   	  10.17		 41.65   	 -30.52		
-99.49   	-177.61   	  3.52   	  15.26		 41.53   	 -30.52		
-103.15   	-176.70   	  3.58   	  15.26		 41.40   	 -30.52		
-102.84   	-177.61   	  3.64   	  20.35		 41.28   	 -30.52		
-101.62   	-178.53   	  3.72   	  20.35		 41.16   	 -25.43		
-101.93   	-177.61   	  3.80   	  15.26		 41.06   	 -30.52		
-104.06   	-176.09   	  3.87   	  20.35		 40.94   	 -30.52		
-107.12   	-175.17   	  3.95   	  20.35		 40.81   	 -30.52		
-109.25   	-174.87   	  4.03   	  20.35		 40.69   	 -25.43		
-109.56   	-174.56   	  4.11   	  20.35		 40.59   	 -30.52		
-108.95   	-173.65   	  4.19   	  15.26		 40.47   	 -30.52		
-107.73   	-170.90   	  4.25   	  20.35		 40.35   	 -25.43		
-106.51   	-167.24   	  4.33   	  15.26		 40.24   	 -25.43		
-105.59   	-162.66   	  4.39   	  20.35		 40.14   	 -25.43		
-107.12   	-156.86   	  4.48   	  20.35		 40.04   	 -25.43		
-113.83   	-146.48   	  4.56   	  20.35		 39.94   	 -20.35		
-127.26   	-127.56   	  4.64   	  20.35		 39.86   	 -20.35		
-142.21   	-99.49   	  4.72   	  20.35		 39.78   	 -20.35		
-139.47   	-66.53   	  4.80   	  15.26		 39.69   	 -25.43		
-86.06   	-31.74   	  4.86   	  20.35		 39.59   	 -20.35		
 51.57   	 13.43   	  4.94   	  15.26		 39.51   	 -25.43		
285.34   	 90.64   	  5.01   	  15.26		 39.41   	 -20.35		
588.38   	220.34   	  5.07   	  15.26		 39.33   	 -20.35		
894.47   	380.25   	  5.13   	  15.26		 39.25   	 -20.35		
1115.42   	462.65(R)	  5.19(E)	  15.26		 39.17   	 -25.43		
885.01   	262.15   	  5.25   	  10.17		 39.06   	 -20.35		
458.07   	-23.80   	  5.29   	  10.17		 38.98   	 -20.35		
-36.62   	-236.82   	  5.33   	  10.17		 38.90   	 -15.26		
-436.71   	-261.84   	  5.37   	  10.17		 38.84   	 -20.35		
-641.48   	-116.58   	  5.41   	   5.09		 38.76   	 -15.26		
-662.54   	 60.12   	  5.43   	   0.00		 38.70   	 -20.35		
-592.96   	117.49   	  5.43   	   0.00		 38.62   	 -25.43		
-525.51   	  9.77   	  5.43   	  -5.09		 38.51   	 -20.35		
-493.47   	-184.33   	  5.41   	   0.00		 38.43   	 -20.35		
-468.44   	-337.22   	  5.41   	   0.00		 38.35   	 -15.26		
-405.58   	-363.46   	  5.41   	   5.09		 38.29   	 -20.35		
-293.88   	-266.72   	  5.43   	  10.17		 38.21   	 -15.26		
-165.41   	-117.49   	  5.47   	  10.17		 38.15   	 -20.35		
-65.31   	  3.66   	  5.51   	  25.43		 38.07   	 -15.26		
-19.23   	 54.32   	  5.62   	  55.95		 38.01   	 -20.35		
-20.14   	 41.81   	  5.84   	  81.38		 37.92   	 -15.26		
-40.59   	  6.41   	  6.16   	  91.56		 37.86   	 -10.17		
-54.02   	-14.34   	  6.53   	 101.73		 37.82   	 -15.26		
-49.13   	 -5.80   	  6.94   	  81.38		 37.76   	 -20.35		
-32.04   	 19.53   	  7.26   	 -45.78		 37.68   	 -15.26		
-15.87   	 41.81   	  7.08   	 -86.47		 37.62   	 -10.17		
 -8.54   	 50.35   	  6.73   	 137.33		 37.58   	 -20.35		
 -7.93   	 49.13   	  7.28   	 300.10		 37.50   	 -15.26		
 -7.93   	 47.61   	  8.48   	 274.67		 37.44   	 -20.35		
  2.44   	 57.98   	  9.58   	 340.79		 37.35   	 -15.26		
  9.77   	 64.70   	 10.95   	 371.31		 37.29   	 -20.35		
 15.87   	 69.27   	 12.43   	 330.62		 37.21   	 -20.35		
 20.75   	 72.94   	 13.75   	 289.93		 37.13   	 -15.26		
 24.72   	 77.21   	 14.91   	 264.50		 37.07   	 -15.26		
 28.69   	 83.31   	 15.97   	 239.06		 37.01   	 -15.26		
 32.35   	 91.86   	 16.93   	 218.72		 36.95   	 -15.26		
 36.01   	101.93   	 17.80   	 178.03		 36.89   	 -20.35		
 40.89   	111.69   	 18.51   	 142.42		 36.81   	 -20.35		
 47.00   	120.24   	 19.08   	 106.82		 36.72   	 -15.26		
 53.71   	127.56   	 19.51   	  45.78		 36.66   	 -15.26		
 60.42   	133.67   	 19.69   	 -10.17		 36.60   	 -15.26		
 66.22   	139.16   	 19.65   	  10.17		 36.54   	 -15.26		
 71.11   	144.35   	 19.69   	  40.69		 36.48   	 -15.26		
 75.68   	148.93   	 19.86   	  30.52		 36.42   	 -10.17		
 80.87   	153.50   	 19.98   	  35.61		 36.38   	 -15.26		
 87.59   	158.08   	 20.12   	  71.21		 36.32   	 -15.26		
 95.21   	162.96   	 20.41   	  91.56		 36.26   	 -15.26		
103.45   	168.46   	 20.77   	 116.99		 36.20   	 -10.17		
111.39   	174.87   	 21.24   	 132.25		 36.15   	 -15.26		
119.02   	183.11   	 21.77   	 137.33		 36.09   	 -15.26		
126.65   	193.79   	 22.32   	 147.51		 36.03   	 -10.17		
135.80   	206.91   	 22.91   	 142.42		 35.99   	 -10.17		
146.79   	221.56   	 23.48   	 137.33		 35.95   	 -15.26		
159.30   	237.43   	 24.03   	 127.16		 35.89   	 -20.35		
186.77   	271.00   	 24.54   	 111.90		 35.81   	 -15.26		
201.42   	288.70   	 24.98   	  81.38		 35.75   	 -15.26		
217.59   	308.23   	 25.31   	  55.95		 35.69   	 -10.17		
235.60   	329.90   	 25.53   	  45.78		 35.65   	  -5.09		
255.43   	352.78   	 25.72   	  40.69		 35.63   	  -5.09		
276.18   	376.28   	 25.88   	  25.43		 35.61   	  -5.09		
296.94   	399.78   	 25.98   	  10.17		 35.58(D)	  10.17		
317.08   	422.97   	 26.02   	   5.09		 35.63   	  15.26		
337.22   	445.86   	 26.04   	   5.09		 35.69   	  30.52		
356.75   	468.75   	 26.06   	   5.09		 35.81   	  66.12		
375.98   	491.64   	 26.08   	   0.00		 36.07   	  96.64		
394.59   	513.92   	 26.08   	   5.09		 36.46   	 147.51		
411.38   	534.97   	 26.10   	  10.17		 37.05   	 198.37		
426.03   	552.37   	 26.14   	  10.17		 37.84   	 228.89		
437.32   	564.27   	 26.19   	  20.35		 38.76   	 249.24		
444.34   	568.85   	 26.27   	  15.26		 39.76   	 249.24		
446.47   	564.88   	 26.33   	  25.43		 40.75   	 223.80		
442.50   	551.15   	 26.43   	  25.43		 41.65   	 193.29		
431.82   	527.34   	 26.53   	  25.43		 42.42   	 162.77		
413.82   	492.86   	 26.63   	  20.35		 43.07   	 132.25		
388.79   	449.22   	 26.71   	  25.43		 43.60   	 116.99		
357.06   	397.64   	 26.82   	  20.35		 44.07   	 106.82		
320.43   	341.80   	 26.90   	  20.35		 44.50   	 111.90		
281.07   	284.12   	 26.98   	  15.26		 44.94   	 122.07		
240.78   	227.66   	 27.04   	  10.17		 45.43   	 172.94		
160.52   	123.60   	 27.08   	  10.17		 46.12   	 183.11		
122.07   	 76.90   	 27.12   	   5.09		 46.86   	 193.29		
 86.06   	 33.26   	 27.14(S)	   0.00		 47.63   	 183.11		
 53.10   	 -6.41   	 27.14   	 -10.17		 48.36   	 178.03		
 22.89   	-42.11   	 27.10   	 -10.17		 49.07   	 167.85		
 -3.66   	-72.94   	 27.06   	 -15.26		 49.75   	 157.68		
-27.47   	-99.18   	 27.00   	 -20.35		 50.38   	 142.42		
-47.91   	-121.46   	 26.92   	 -25.43		 50.95   	 142.42		
-65.00   	-140.08   	 26.82   	 -35.61		 51.52   	 147.51		
-78.13   	-155.33   	 26.67   	 -40.69		 52.11   	 142.42		
-88.50   	-168.15   	 26.51   	 -55.95		 52.68   	 142.42		
-96.74   	-178.22   	 26.29   	 -61.04		 53.24   	 137.33		
-103.45   	-186.16   	 26.04   	 -71.21		 53.79   	 137.33		
-109.25   	-191.96   	 25.76   	 -91.56		 54.34   	 142.42		
-113.53   	-195.92   	 25.39   	-101.73		 54.91   	 137.33		
-116.27   	-198.36   	 24.98   	-122.07		 55.46   	 137.33		
-118.41   	-200.20   	 24.50   	-137.33		 56.01   	 137.33		
-119.32   	-201.42   	 23.95   	-152.59		 56.56   	 132.25		
-120.24   	-202.03   	 23.34   	-172.94		 57.09   	 127.16		
-120.54   	-202.03   	 22.64   	-188.20		 57.60   	 127.16		
-120.85   	-202.03   	 21.89   	-203.46		 58.11   	 116.99		
-120.54   	-202.03   	 21.08   	-213.63		 58.58   	 116.99		
-119.93   	-201.72   	 20.22   	-208.54		 59.04   	 106.82		
-119.32   	-201.11   	 19.39   	-198.37		 59.47   	 106.82		
-118.71   	-199.58   	 18.60   	-198.37		 59.90   	 111.90		
-118.41   	-197.45   	 17.80   	-203.46		 60.35   	 116.99		
-118.71   	-195.62   	 16.99   	-218.72		 60.81   	 122.07		
-119.02   	-194.09   	 16.11   	-239.06		 61.30   	 111.90		
-119.02   	-193.48   	 15.16   	-259.41		 61.75   	 101.73		
-118.71   	-192.26   	 14.12   	-274.67		 62.16   	  86.47		
-117.80   	-190.12   	 13.02   	-284.84		 62.50   	  55.95		
-116.58   	-186.46   	 11.88   	-295.01		 62.73   	  40.69		
-115.05   	-182.19   	 10.70   	-284.84		 62.89   	  20.35		
-113.53   	-178.22   	  9.56   	-269.58		 62.97   	  -5.09		
-112.00   	-174.87   	  8.48   	-254.32		 62.95   	 -25.43		
-110.78   	-172.73   	  7.47   	-228.89		 62.85   	 -30.52		
-109.56   	-170.90   	  6.55   	-198.37		 62.73   	 -50.86		
-108.95   	-169.68   	  5.76   	-172.94		 62.52   	 -61.04		
-108.95   	-167.85   	  5.07   	-147.51		 62.28   	 -76.30		
-108.95   	-166.32   	  4.48   	-122.07		 61.97   	 -86.47		
-108.64   	-164.49   	  3.99   	-101.73		 61.63   	 -96.64		
-108.03   	-162.66   	  3.58   	 -86.47		 61.24   	-116.99		
-107.42   	-161.13   	  3.23   	 -76.30		 60.77   	-132.25		
-107.12   	-159.91   	  2.93   	 -76.30		 60.24   	-142.42		
-107.73   	-159.30   	  2.62   	 -66.12		 59.67   	-132.25		
-108.64   	-159.00   	  2.36   	 -61.04		 59.15   	-122.07		
-109.86   	-159.61   	  2.12   	 -50.86		 58.66   	-101.73		
-110.47   	-160.52   	  1.91   	 -50.86		 58.25   	 -91.56		
-110.78   	-161.74   	  1.71   	 -40.69		 57.88   	 -91.56		
-110.78   	-162.66   	  1.55   	 -40.69		 57.52   	-101.73		
-110.78   	-163.57   	  1.38   	 -40.69		 57.11   	-106.82		
-110.78   	-164.49   	  1.22   	 -30.52		 56.68   	-111.90		
-111.08   	-165.10   	  1.10   	 -15.26		 56.24   	-111.90		
-111.39   	-165.71   	  1.04   	   0.00		 55.79   	-101.73		
-111.08   	-166.02   	  1.04   	  10.17		 55.38   	 -96.64		
-110.17   	-166.02   	  1.08   	  20.35		 54.99   	 -96.64		
-109.25   	-166.32   	  1.16   	  30.52		 54.61   	 -96.64		
-108.03   	-166.63   	  1.28   	  30.52		 54.22   	-101.73		
-107.12   	-166.32   	  1.40   	  25.43		 53.81   	 -96.64		
-106.20   	-166.02   	  1.51   	  25.43		 53.43   	 -96.64		
-105.90   	-165.41   	  1.61   	  20.35		 53.04   	 -91.56		
-106.20   	-165.71   	  1.69   	  10.17		 52.68   	 -96.64		
-106.81   	-166.93   	  1.73   	  N/A		 52.29   	  N/A		
