SAMPLE NUMBER:   30
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  RFA     	  RFA'		
-1011.66   	-1676.33   	 53.33   	-157.68		 74.57   	 106.82		
-1016.24   	-1692.81   	 52.70   	-193.29		 74.99   	 106.82		
-1022.03   	-1705.63   	 51.92   	-218.72		 75.42   	  86.47		
-1029.36   	-1712.95   	 51.05   	-254.32		 75.77   	  76.30		
-1031.49   	-1719.97   	 50.03   	-289.93		 76.07   	 127.16		
-1032.71   	-1730.96   	 48.87   	-320.45		 76.58   	 157.68		
-1037.90   	-1733.40   	 47.59   	-356.05		 77.21   	 137.33		
-1038.21   	-1734.62   	 46.16   	-417.09		 77.76   	 116.99		
-1034.24   	-1738.89   	 44.50   	-483.21		 78.23   	 116.99		
-1038.51   	-1745.00   	 42.56   	-544.25		 78.70   	 116.99		
-1039.73   	-1748.05   	 40.39   	-590.03		 79.17   	  86.47		
-1035.77   	-1757.51   	 38.03   	-630.72		 79.51   	  45.78		
-1037.60   	-1761.78   	 35.50   	-661.24		 79.69(S)	 -15.26		
-1038.51   	-1758.73   	 32.86   	-651.07		 79.63   	 -66.12		
-1033.02   	-1762.70   	 30.25   	-620.55		 79.37   	-111.90		
-1030.58   	-1762.39   	 27.77   	-564.60		 78.92   	-152.59		
-1034.24   	-1771.85   	 25.51   	-503.56		 78.31   	-188.20		
-1034.24   	-1773.99   	 23.50   	-432.35		 77.56   	-193.29		
-1034.24   	-1771.85   	 21.77   	-376.40		 76.79   	-178.03		
-1038.21   	-1774.60   	 20.26   	-335.71		 76.07   	-162.77		
-1039.43   	-1765.75   	 18.92   	-305.19		 75.42   	-162.77		
-1035.46   	-1771.24   	 17.70   	-269.58		 74.77   	-132.25		
-1037.90   	-1785.28   	 16.62   	-259.41		 74.24   	-111.90		
-1042.48   	-1781.92   	 15.58   	-264.50		 73.79   	-101.73		
-1042.79   	-1791.99   	 14.53   	-269.58		 73.39   	-101.73		
-1044.92   	-1796.26   	 13.45   	-269.58		 72.98   	-111.90		
-1049.80   	-1797.79   	 12.37   	-274.67		 72.53   	-122.07		
-1053.77   	-1803.28   	 11.27   	-295.01		 72.04   	-142.42		
-1050.72   	-1811.22   	 10.09   	-295.01		 71.47   	-162.77		
-1051.33   	-1812.13   	  8.91   	-284.84		 70.82   	-188.20		
-1051.94   	-1812.13   	  7.77   	-269.58		 70.07   	-193.29		
-1048.28   	-1817.63   	  6.69   	-254.32		 69.30   	-203.46		
-1051.33   	-1818.85   	  5.68   	-228.89		 68.48   	-203.46		
-1055.91   	-1820.68   	  4.76   	-198.37		 67.67   	-193.29		
-1056.82   	-1823.73   	  3.97   	-178.03		 66.90   	-183.11		
-1057.43   	-1827.09   	  3.26   	-152.59		 66.16   	-167.85		
-1061.10   	-1831.97   	  2.64   	-142.42		 65.49   	-147.51		
-1065.37   	-1835.94   	  2.08   	-122.07		 64.90   	-122.07		
-1065.67   	-1837.46   	  1.59   	 -91.56		 64.41   	-106.82		
-1070.25   	-1841.74   	  1.22   	 -66.12		 63.99   	 -96.64		
-1076.36   	-1841.13   	  0.96   	 -55.95		 63.60   	 -86.47		
-1077.27   	-1838.38   	  0.73   	 -45.78		 63.26   	 -91.56		
-1081.85   	-1844.79   	  0.55   	 -30.52		 62.89   	 -91.56		
-1086.12   	-1845.40   	  0.43   	 -25.43		 62.52   	-101.73		
-1084.90   	-1840.82   	  0.33   	 -15.26		 62.12   	-111.90		
-1083.37   	-1850.89   	  0.26   	 -15.26		 61.67   	-116.99		
-1085.82   	-1851.20   	  0.20(D)	   0.00		 61.20   	-122.07		
-1089.48   	-1850.59   	  0.20   	  40.69		 60.71   	-122.07		
-1088.26   	-1858.83   	  0.37   	  86.47		 60.22   	-122.07		
-1091.92   	-1860.66   	  0.71   	 127.16		 59.74   	-116.99		
-1095.89   	-1860.05   	  1.22   	 157.68		 59.27   	-111.90		
-1092.53   	-1861.57   	  1.85   	 178.03		 58.82   	-106.82		
-1093.14   	-1864.01   	  2.56   	 178.03		 58.39   	 -91.56		
-1097.41   	-1866.46   	  3.28   	 172.94		 58.03   	 -86.47		
-1096.50   	-1868.90   	  3.97   	 152.59		 57.68   	 -81.38		
-1094.06   	-1867.37   	  4.58   	 132.25		 57.35   	 -71.21		
-1096.50   	-1873.47   	  5.11   	 111.90		 57.07   	 -61.04		
-1097.41   	-1867.98   	  5.55   	  91.56		 56.83   	 -61.04		
-1095.58   	-1868.29   	  5.92   	  61.04		 56.58   	 -61.04		
-1098.33   	-1873.47   	  6.16   	  30.52		 56.34   	 -55.95		
-1101.99   	-1867.98   	  6.29   	   5.09		 56.11   	 -66.12		
-1099.85   	-1866.46   	  6.31   	 -25.43		 55.85   	 -66.12		
-1101.99   	-1870.12   	  6.21   	 -45.78		 55.58   	 -76.30		
-1106.57   	-1871.64   	  6.02   	 -61.04		 55.28   	 -76.30		
-1106.87   	-1873.78   	  5.78   	 -66.12		 54.97   	 -81.38		
-1104.13   	-1878.05   	  5.51   	 -71.21		 54.65   	 -86.47		
-1106.57   	-1872.86   	  5.23   	 -76.30		 54.30   	 -76.30		
-1109.31   	-1874.39   	  4.92   	 -76.30		 54.00   	 -71.21		
-1108.40   	-1875.61   	  4.62   	 -76.30		 53.71   	 -61.04		
-1114.50   	-1881.41   	  4.31   	 -76.30		 53.47   	 -50.86		
-1116.64   	-1884.16   	  4.01   	 -71.21		 53.27   	 -40.69		
-1113.89   	-1885.38   	  3.72   	 -76.30		 53.10   	 -35.61		
-1112.37   	-1886.29   	  3.42   	 -66.12		 52.96   	 -25.43		
-1114.50   	-1885.07   	  3.15   	 -55.95		 52.86   	 -30.52		
-1115.11   	-1881.41   	  2.93   	 -40.69		 52.74   	 -30.52		
-1112.67   	-1886.60   	  2.77   	 -25.43		 52.61   	 -35.61		
-1114.81   	-1885.07   	  2.67   	 -10.17		 52.47   	 -45.78		
-1114.50   	-1882.93   	  2.62   	   5.09		 52.29   	 -50.86		
-1108.09   	-1883.24   	  2.64   	  20.35		 52.09   	 -55.95		
-1108.70   	-1882.02   	  2.73   	  30.52		 51.86   	 -61.04		
-1111.45   	-1878.66   	  2.85   	  30.52		 51.62   	 -71.21		
-1106.57   	-1878.66   	  2.97   	  30.52		 51.33   	 -66.12		
-1104.13   	-1889.34   	  3.09   	  20.35		 51.07   	 -66.12		
-1102.29   	-1896.67   	  3.17   	  15.26		 50.80   	 -61.04		
-1089.48   	-1894.53   	  3.23   	   5.09		 50.56   	 -50.86		
-1076.36   	-1891.78   	  3.26   	   0.00		 50.36   	 -45.78		
-1069.64   	-1885.07   	  3.26   	  -5.09		 50.17   	 -35.61		
-1054.38   	-1862.49   	  3.23   	 -15.26		 50.03   	 -25.43		
-1039.73   	-1836.55   	  3.17   	 -15.26		 49.93   	 -25.43		
-1022.34   	-1786.80   	  3.11   	 -15.26		 49.83   	 -25.43		
-1015.63   	-1774.60   	  3.05   	  -5.09		 49.73   	 -30.52		
-1019.90   	-1792.60   	  3.03   	  -5.09		 49.60   	 -35.61		
-1029.66   	-1805.42   	  3.01   	  10.17		 49.46   	 -40.69		
-1037.29   	-1825.87   	  3.05   	  20.35		 49.30   	 -50.86		
-1041.87   	-1841.74   	  3.13   	  25.43		 49.09   	 -55.95		
-1047.67   	-1842.65   	  3.23   	  25.43		 48.87   	 -55.95		
-1055.91   	-1847.23   	  3.34   	  30.52		 48.65   	 -61.04		
-1054.38   	-1857.91   	  3.46   	  25.43		 48.40   	 -50.86		
-1061.40   	-1878.36   	  3.56   	  15.26		 48.20   	 -50.86		
-1069.64   	-1885.99   	  3.62   	  15.26		 48.00   	 -40.69		
-1068.12   	-1896.97   	  3.68   	  10.17		 47.83   	 -35.61		
-1079.10   	-1907.96   	  3.72   	  -5.09		 47.69   	 -25.43		
-1094.97   	-1895.45   	  3.70   	 -10.17		 47.59   	 -25.43		
-1103.52   	-1898.80   	  3.66   	 -25.43		 47.49   	 -20.35		
-1109.31   	-1906.74   	  3.56   	 -25.43		 47.41   	 -20.35		
-1108.40   	-1901.55   	  3.46   	 -25.43		 47.32   	 -25.43		
-1104.43   	-1906.13   	  3.36   	 -30.52		 47.22   	 -25.43		
-1101.07   	-1910.10   	  3.23   	 -30.52		 47.12   	 -30.52		
-1102.60   	-1908.26   	  3.11   	 -25.43		 47.00   	 -35.61		
-1108.70   	-1907.65   	  3.01   	 -25.43		 46.86   	 -40.69		
-1112.06   	-1909.18   	  2.91   	 -30.52		 46.69   	 -45.78		
-1130.98   	-1928.41   	  2.79   	 -30.52		 46.51   	 -45.78		
-1165.16   	-1943.66   	  2.67   	 -20.35		 46.33   	 -40.69		
-1179.20   	-1967.77   	  2.58   	 -10.17		 46.16   	 -45.78		
-1145.63   	-1774.29   	  2.54   	  10.17		 45.98   	 -40.69		
-1066.89   	-1510.62   	  2.58(E)	  25.43		 45.82   	 -35.61		
-955.81   	-1221.92   	  2.69   	  45.78		 45.68   	 -30.52		
-785.83   	-1004.03   	  2.87   	  66.12		 45.55   	 -30.52		
-647.58   	-836.79   	  3.13   	  81.38		 45.43   	 -25.43		
-629.58   	-838.62   	  3.46   	  91.56		 45.33   	 -25.43		
-793.15   	-1044.92   	  3.83   	  91.56		 45.23   	 -25.43		
-1069.95   	-1242.98   	  4.19   	  91.56		 45.13   	 -25.43		
-1290.89   	-1675.72   	  4.56   	  86.47		 45.03   	 -25.43		
-1442.57   	-2052.92   	  4.90   	  86.47		 44.92   	 -20.35		
-1493.84   	-2148.44(R)	  5.25   	  71.21		 44.84   	 -30.52		
-1540.53   	-2188.72   	  5.53   	  50.86		 44.72   	 -25.43		
-1712.95   	-2106.02   	  5.74   	  35.61		 44.62   	 -25.43		
-1875.00   	-2038.88   	  5.88   	  15.26		 44.52   	 -25.43		
-1975.71   	-2109.99   	  5.94   	  -5.09		 44.41   	 -25.43		
-2048.34   	-2229.61   	  5.92   	 -20.35		 44.31   	 -25.43		
-2079.47   	-2315.98   	  5.84   	 -25.43		 44.21   	 -20.35		
-2091.67   	-2362.37   	  5.74   	 -30.52		 44.13   	 -25.43		
-2108.46   	-2402.65   	  5.62   	 -15.26		 44.03   	 -25.43		
-2073.36   	-2397.16   	  5.55   	   0.00		 43.93   	 -25.43		
-1999.82   	-2337.95   	  5.55   	  20.35		 43.82   	 -30.52		
-1913.15   	-2220.76   	  5.64   	  61.04		 43.70   	 -35.61		
-1791.38   	-2100.83   	  5.88   	  96.64		 43.56   	 -35.61		
-1660.46   	-2035.83   	  6.27   	 127.16		 43.42   	 -30.52		
-1503.30   	-1986.08   	  6.78   	 111.90		 43.30   	 -30.52		
-1194.76   	-1965.64   	  7.22   	  45.78		 43.17   	 -25.43		
-1105.35   	-1894.84   	  7.41   	  10.17		 43.07   	 -30.52		
-1066.28   	-1862.49   	  7.45   	  30.52		 42.95   	 -20.35		
-1047.06   	-1880.49   	  7.57   	  71.21		 42.87   	 -25.43		
-1046.45   	-1864.62   	  7.85   	  76.30		 42.77   	 -20.35		
-1046.75   	-1865.84   	  8.16   	  91.56		 42.69   	 -25.43		
-1029.36   	-1864.32   	  8.52   	 106.82		 42.58   	 -25.43		
-1015.32   	-1855.77   	  8.95   	 162.77		 42.48   	 -25.43		
-1009.83   	-1842.65   	  9.60   	 208.54		 42.38   	 -25.43		
-1002.50   	-1837.16   	 10.44   	 254.32		 42.28   	 -25.43		
-998.23   	-1842.35   	 11.45   	 295.01		 42.18   	 -20.35		
-997.01   	-1837.77   	 12.63   	 356.05		 42.10   	 -25.43		
-989.99   	-1833.19   	 14.06   	 427.26		 41.99   	 -25.43		
-981.75   	-1833.80   	 15.77   	 467.95		 41.89   	 -20.35		
-979.00   	-1825.56   	 17.64   	 462.87		 41.81   	 -25.43		
-974.12   	-1820.68   	 19.49   	 478.13		 41.71   	 -20.35		
-968.32   	-1811.83   	 21.40   	 523.90		 41.63   	 -25.43		
-965.27   	-1813.35   	 23.50   	 539.16		 41.53   	 -20.35		
-964.36   	-1810.91   	 25.66   	 539.16		 41.44   	 -25.43		
-957.95   	-1799.32   	 27.81   	 539.16		 41.34   	 -20.35		
-949.40   	-1797.49   	 29.97   	 503.56		 41.26   	 -15.26		
-943.60   	-1785.28   	 31.98   	 437.43		 41.20   	 -20.35		
-937.19   	-1770.63   	 33.73   	 376.40		 41.12   	 -15.26		
-930.18   	-1773.38   	 35.24   	 315.36		 41.06   	 -15.26		
-922.85   	-1767.58   	 36.50   	 239.06		 41.00   	 -15.26		
-916.75   	-1760.25   	 37.46   	 178.03		 40.94   	 -15.26		
-904.24   	-1752.62   	 38.17   	 122.07		 40.87   	 -15.26		
-892.64   	-1746.52   	 38.66   	  96.64		 40.81   	 -15.26		
-890.50   	-1724.85   	 39.04   	  71.21		 40.75   	 -10.17		
-879.21   	-1709.90   	 39.33   	  55.95		 40.71   	 -15.26		
-868.84   	-1705.93   	 39.55   	  66.12		 40.65   	 -15.26		
-862.43   	-1690.37   	 39.82   	  86.47		 40.59   	 -10.17		
-849.30   	-1680.30   	 40.16   	 101.73		 40.55   	 -15.26		
-834.35   	-1666.87   	 40.57   	 127.16		 40.49   	 -20.35		
-824.89   	-1647.95   	 41.08   	 132.25		 40.41   	 -15.26		
-815.12   	-1625.98   	 41.61   	 132.25		 40.35   	 -15.26		
-800.48   	-1609.80   	 42.14   	 127.16		 40.28   	 -15.26		
-788.57   	-1594.54   	 42.64   	 122.07		 40.22   	 -15.26		
-777.89   	-1572.27   	 43.13   	 101.73		 40.16   	  -5.09		
-761.72   	-1547.55   	 43.54   	  86.47		 40.14(D)	   0.00		
-744.32   	-1521.00   	 43.89   	  71.21		 40.14   	  20.35		
-731.51   	-1499.63   	 44.17   	  66.12		 40.22   	  50.86		
-719.60   	-1472.17   	 44.44   	  50.86		 40.43   	 101.73		
-708.31   	-1449.59   	 44.64   	  45.78		 40.83   	 167.85		
-701.29   	-1430.36   	 44.82   	  45.78		 41.51   	 244.15		
-692.44   	-1406.25   	 45.00   	  55.95		 42.48   	 310.27		
-684.81   	-1392.52   	 45.23   	  55.95		 43.72   	 371.31		
-679.02   	-1382.75   	 45.45   	  71.21		 45.21   	 412.00		
-675.66   	-1374.21   	 45.74   	  86.47		 46.86   	 427.26		
-676.88   	-1368.71   	 46.08   	  96.64		 48.57   	 422.18		
-676.88   	-1360.17   	 46.47   	 106.82		 50.25   	 396.74		
-679.93   	-1358.64   	 46.90   	 111.90		 51.84   	 361.14		
-686.95   	-1360.17   	 47.34   	 127.16		 53.29   	 315.36		
-696.11   	-1361.39   	 47.85   	 122.07		 54.55   	 264.50		
-709.23   	-1372.07   	 48.34   	 122.07		 55.61   	 208.54		
-724.79   	-1382.14   	 48.83   	 116.99		 56.44   	 167.85		
-743.10   	-1391.91   	 49.30   	 116.99		 57.11   	 127.16		
-762.94   	-1409.61   	 49.77   	 116.99		 57.62   	 106.82		
-784.91   	-1425.78   	 50.23   	 116.99		 58.05   	 101.73		
-807.50   	-1439.82   	 50.70   	 111.90		 58.45   	  96.64		
-830.69   	-1457.82   	 51.15   	 116.99		 58.84   	 106.82		
-852.97   	-1473.69   	 51.62   	 116.99		 59.27   	 122.07		
-874.02   	-1487.43   	 52.09   	 111.90		 59.76   	 147.51		
-896.91   	-1502.08   	 52.53   	 111.90		 60.35   	 167.85		
-919.49   	-1521.61   	 52.98   	 106.82		 61.02   	 183.11		
-940.55   	-1538.70   	 53.41   	 101.73		 61.75   	 208.54		
-962.22   	-1560.06   	 53.81   	  76.30		 62.58   	 223.80		
-984.19   	-1573.49   	 54.12   	  61.04		 63.48   	 239.06		
-1001.28   	-1589.36   	 54.36   	  45.78		 64.44   	 249.24		
-1017.15   	-1602.17   	 54.55   	  20.35		 65.43   	 259.41		
-1037.60   	-1610.41   	 54.63   	   5.09		 66.47   	 259.41		
-1050.11   	-1625.98   	 54.65   	 -20.35		 67.51   	 249.24		
-1059.88   	-1641.85   	 54.57   	 -45.78		 68.50   	 233.98		
-1071.47   	-1648.25   	 54.38   	 -66.12		 69.44   	 213.63		
-1080.32   	-1659.24   	 54.12   	 -86.47		 70.29   	 193.29		
-1085.21   	-1669.31   	 53.77   	-111.90		 71.07   	 162.77		
-1092.53   	-1676.03   	 53.33   	-142.42		 71.72   	 142.42		
-1099.85   	-1678.47   	 52.76   	-157.68		 72.29   	 122.07		
-1101.68   	-1679.69   	 52.13   	-183.11		 72.78   	 106.82		
-1102.91   	-1685.49   	 51.39   	-213.63		 73.20   	 101.73		
-1107.48   	-1680.60   	 50.54   	  N/A		 73.61   	  N/A		
