SAMPLE NUMBER:   8
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  FA     	  FA'		  RV     	  RV'		
-126.95   	-207.82   	 77.56   	 -61.04		  7.39   	  76.30		
-92.16   	-195.31   	 77.31   	 -66.12		  7.69   	  86.47		
-57.07   	-135.19   	 77.05   	 -66.12		  8.04   	 101.73		
-60.42   	 21.97   	 76.79   	 -61.04		  8.44   	  81.38		
-150.15   	320.43   	 76.54   	 -66.12		  8.77   	  61.04		
-349.12   	742.80   	 76.28   	 -71.21		  9.01   	  30.52		
-621.64   	1166.38   	 75.99   	 -86.47		  9.14   	  15.26		
-1032.71   	1265.87(R)	 75.65   	 -91.56		  9.20(E)	  35.61		
-1026.00   	776.06   	 75.28   	 -86.47		  9.34   	  66.12		
-876.46   	122.68   	 74.93   	 -81.38		  9.60   	  96.64		
-651.55   	-403.44   	 74.61   	 -76.30		  9.99   	 116.99		
-427.25   	-606.99   	 74.30   	 -71.21		 10.46   	 137.33		
-253.91   	-509.03   	 74.02   	 -66.12		 11.01   	 167.85		
-147.40   	-298.77   	 73.75   	 -55.95		 11.68   	 208.54		
-98.88   	-170.59   	 73.53   	 -55.95		 12.51   	 254.32		
-90.03   	-189.51   	 73.31   	 -71.21		 13.53   	 320.45		
-100.40   	-289.92   	 73.02   	 -76.30		 14.81   	 442.52		
-110.47   	-369.26   	 72.72   	 -76.30		 16.58   	 671.41		
-105.29   	-379.94   	 72.41   	 -76.30		 19.27   	 859.61		
-83.62   	-345.15   	 72.11   	 -91.56		 22.71   	 788.40		
-58.90   	-312.19   	 71.74   	 -96.64		 25.86   	 961.34		
-45.47   	-304.87   	 71.35   	-101.73		 29.70   	1449.64		
-47.00   	-315.25   	 70.95   	-106.82		 35.50   	1673.44		
-56.46   	-325.62   	 70.52   	-106.82		 42.20   	1678.53		
-62.56   	-327.45   	 70.09   	-106.82		 48.91   	1597.15		
-60.42   	-321.96   	 69.66   	-101.73		 55.30   	1373.34		
-53.71   	-312.81   	 69.26   	 -96.64		 60.79   	1108.85		
-48.22   	-303.34   	 68.87   	 -96.64		 65.23   	 879.96		
-44.86   	-294.49   	 68.48   	 -96.64		 68.75   	 722.28		
-37.84   	-285.03   	 68.10   	 -91.56		 71.64   	 661.24		
-24.72   	-274.66   	 67.73   	-101.73		 74.28   	 661.24		
 -9.46   	-264.59   	 67.32   	 -96.64		 76.93   	 803.66		
 -2.44   	-252.99   	 66.94   	 -91.56		 80.14   	 768.05		
-14.65   	-252.38   	 66.57   	 -91.56		 83.21   	 696.84		
-29.30   	-251.77   	 66.21   	 -86.47		 86.00   	 615.46		
-36.93   	-248.41   	 65.86   	 -61.04		 88.46   	 549.34		
-33.57   	-241.09   	 65.62   	 -25.43		 90.66   	 493.39		
-22.28   	-229.19   	 65.51(D)	  30.52		 92.63   	 432.35		
-10.68   	-214.54   	 65.64   	 116.99		 94.36   	 381.48		
 -4.27   	-197.75   	 66.10   	 264.50		 95.89   	 330.62		
 -3.36   	-178.53   	 67.16   	 447.61		 97.21   	 300.10		
 -7.02   	-157.17   	 68.95   	 651.07		 98.41   	 279.75		
-14.95   	-134.28   	 71.56   	 813.83		 99.53   	 274.67		
-26.25   	-110.78   	 74.81   	 900.30		100.63   	 269.58		
-40.28   	-88.50   	 78.41   	 920.65		101.71   	 259.41		
-54.63   	-68.66   	 82.10   	 864.70		102.75   	 249.24		
-65.31   	-51.57   	 85.55   	 768.05		103.74   	 233.98		
-70.50   	-38.15   	 88.63   	 661.24		104.68   	 213.63		
-71.72   	-26.86   	 91.27   	 574.77		105.53   	 193.29		
-71.11   	-17.70   	 93.57   	 518.82		106.31   	 167.85		
-72.94   	-12.51   	 95.65   	 488.30		106.98   	 152.59		
-78.13   	-12.51   	 97.60   	 493.39		107.59   	 132.25		
-87.28   	-19.23   	 99.57   	 528.99		108.12   	 106.82		
-99.79   	-32.96   	101.69   	 564.60		108.54   	  96.64		
-112.92   	-49.44   	103.95   	 590.03		108.93   	  71.21		
-124.21   	-66.22   	106.31   	 595.11		109.22   	  55.95		
-130.31   	-83.01   	108.69   	 600.20		109.44   	  20.35		
-118.71   	-117.19   	111.09   	 523.90		109.52   	  10.17		
-102.23   	-130.62   	113.18   	 432.35		109.56(S)	  -5.09		
-86.06   	-138.55   	114.91   	 345.88		109.54   	 -20.35		
-75.99   	-142.21   	116.30   	 254.32		109.46   	 -30.52		
-72.94   	-146.48   	117.31   	 172.94		109.34   	 -55.95		
-74.16   	-155.94   	118.01   	 106.82		109.11   	 -71.21		
-75.68   	-171.51   	118.43   	  66.12		108.83   	 -81.38		
-75.07   	-189.82   	118.70   	  40.69		108.50   	 -86.47		
-74.46   	-206.91   	118.86   	  10.17		108.16   	 -91.56		
-77.82   	-220.34   	118.90(S)	 -15.26		107.79   	 -96.64		
-85.75   	-228.88   	118.84   	 -25.43		107.41   	-116.99		
-97.96   	-232.54   	118.74   	 -40.69		106.94   	-147.51		
-111.69   	-233.46   	118.58   	 -61.04		106.35   	-183.11		
-122.99   	-233.76   	118.33   	 -76.30		105.62   	-228.89		
-127.26   	-235.60   	118.03   	-106.82		104.70   	-284.84		
-120.85   	-239.87   	117.60   	-132.25		103.56   	-345.88		
-105.29   	-244.75   	117.07   	-157.68		102.18   	-432.35		
-87.89   	-246.28   	116.44   	-178.03		100.45   	-564.60		
-75.07   	-242.31   	115.73   	-198.37		 98.19   	-747.71		
-71.11   	-233.46   	114.93   	-208.54		 95.20   	-976.60		
-75.07   	-224.30   	114.10   	-228.89		 91.29   	-1276.70		
-81.48   	-220.03   	113.18   	-233.98		 86.18   	-1546.28		
-83.62   	-220.95   	112.25   	-254.32		 80.00   	-1648.01		
-79.96   	-222.17   	111.23   	-264.50		 73.41   	-1571.71		
-72.33   	-216.98   	110.17   	-325.53		 67.12   	-1358.08		
-57.98   	-181.27   	108.87   	-340.79		 61.69   	-1205.49		
-54.02   	-162.05   	107.51   	-345.88		 56.87   	-1159.71		
-47.30   	-150.15   	106.12   	-366.22		 52.23   	-1190.23		
-36.32   	-145.87   	104.66   	-376.40		 47.47   	-1154.62		
-23.50   	-145.57   	103.15   	-396.74		 42.85   	-1083.41		
-14.95   	-146.18   	101.57   	-406.92		 38.51   	-1027.46		
-14.65   	-146.18   	 99.94   	-417.09		 34.40   	-930.82		
-20.45   	-144.96   	 98.27   	-417.09		 30.68   	-813.83		
-26.55   	-141.91   	 96.60   	-401.83		 27.43   	-707.02		
-27.47   	-139.77   	 94.99   	-366.22		 24.60   	-610.37		
-20.14   	-140.69   	 93.53   	-320.45		 22.16   	-539.16		
 -6.41   	-148.32   	 92.25   	-269.58		 20.00   	-478.13		
  8.24   	-163.27   	 91.17   	-213.63		 18.09   	-442.52		
 18.92   	-177.31   	 90.32   	-178.03		 16.32   	-452.69		
 23.80   	-177.31   	 89.60   	-162.77		 14.51   	-493.39		
 25.33   	-151.67   	 88.95   	-162.77		 12.53   	-493.39		
 29.30   	-100.71   	 88.30   	-167.85		 10.56   	-427.26		
 40.28   	-36.32   	 87.63   	-172.94		  8.85   	-320.45		
 56.46   	 18.62   	 86.94   	-183.11		  7.57   	-193.29		
 69.27   	 43.95   	 86.21   	-198.37		  6.80   	 -81.38		
 70.19   	 33.87   	 85.41   	-203.46		  6.47   	 -55.95		
 56.15   	  0.31   	 84.60   	-193.29		  6.25   	 -86.47		
 33.26   	-34.79   	 83.82   	-178.03		  5.90   	-111.90		
 11.29   	-54.02   	 83.11   	-152.59		  5.45   	-101.73		
 -3.36   	-53.10   	 82.50   	-116.99		  5.05   	 -20.35		
-16.78   	-40.28   	 82.03   	 -96.64		  4.96(D)	  20.35		
-31.43   	-50.05   	 81.65   	 -81.38		  5.05   	  35.61		
-54.63   	-66.53   	 81.32   	 -66.12		  5.19   	  35.61		
-79.65   	-79.65   	 81.06   	 -66.12		  5.33   	  25.43		
-97.96   	-82.70   	 80.79   	 -55.95		  5.43   	  20.35		
-104.68   	-78.43   	 80.57   	 -66.12		  5.51   	  10.17		
-103.15   	-75.68   	 80.30   	 -71.21		  5.55   	   0.00		
-98.57   	-80.26   	 80.02   	 -71.21		  5.55   	 -30.52		
-93.38   	-92.77   	 79.74   	 -71.21		  5.43   	 -45.78		
-85.14   	-110.17   	 79.45   	 -71.21		  5.25   	 -45.78		
-71.41   	-128.78   	 79.17   	 -61.04		  5.07   	 -15.26		
-55.85   	-145.87   	 78.92   	 -66.12		  5.01   	  20.35		
-44.86   	-160.22   	 78.66   	 -71.21		  5.09   	  45.78		
-39.37   	-170.90   	 78.37   	 -71.21		  5.27   	  76.30		
-34.79   	-178.83   	 78.09   	 -66.12		  5.57   	  81.38		
-22.28   	-183.41   	 77.82   	 -71.21		  5.90   	  61.04		
  2.44   	-185.24   	 77.54   	 -76.30		  6.14   	  40.69		
 37.84   	-184.94   	 77.23   	 -66.12		  6.31   	  25.43		
 75.99   	-174.26   	 76.97   	 -66.12		  6.41   	  30.52		
 99.18   	-126.04   	 76.70   	 -61.04		  6.53   	  50.86		
 76.29   	  1.22   	 76.46   	 -61.04		  6.73   	  86.47		
-28.38   	253.91   	 76.22   	 -66.12		  7.08   	  96.64		
-231.93   	631.10   	 75.95   	 -66.12		  7.47   	  91.56		
-505.98   	1033.33   	 75.69   	   0.00		  7.83   	   0.00		
-505.98   	1033.33   	 75.69   	 -71.21		  7.83   	  71.21		
-770.87   	1278.99(R)	 75.40   	-106.82		  8.12(E)	  45.78		
-502.01   	-466.00   	 74.97   	-111.90		  8.30   	  55.95		
-255.13   	-742.19   	 74.53   	-106.82		  8.52   	  91.56		
-76.29   	-706.18   	 74.10   	-101.73		  8.89   	 137.33		
 21.97   	-519.71   	 73.69   	-101.73		  9.44   	 188.20		
 64.70   	-380.25   	 73.29   	 -91.56		 10.19   	 218.72		
 83.92   	-378.11   	 72.92   	 -96.64		 11.07   	 279.75		
 98.57   	-469.36   	 72.53   	-101.73		 12.19   	 381.48		
113.83   	-553.89   	 72.13   	-101.73		 13.71   	 564.60		
128.78   	-571.29   	 71.72   	-101.73		 15.97   	 915.56		
143.43   	-531.31   	 71.31   	 -96.64		 19.63   	1052.90		
159.00   	-479.13   	 70.93   	 -96.64		 23.85   	 874.87		
175.17   	-448.30   	 70.54   	 -91.56		 27.34   	1129.19		
185.55   	-442.81   	 70.17   	 -91.56		 31.86   	1515.76		
183.11   	-445.86   	 69.81   	-111.90		 37.92   	1663.27		
168.15   	-440.06   	 69.36   	-111.90		 44.58   	1678.53		
149.23   	-417.79   	 68.91   	-106.82		 51.29   	1536.11		
136.41   	-384.83   	 68.48   	 -91.56		 57.44   	1256.35		
134.28   	-352.78   	 68.12   	 -91.56		 62.46   	 971.51		
139.16   	-333.86   	 67.75   	-101.73		 66.35   	 757.88		
142.82   	-331.12   	 67.34   	-101.73		 69.38   	 651.07		
139.77   	-339.97   	 66.94   	-106.82		 71.98   	 640.89		
133.67   	-350.04   	 66.51   	-101.73		 74.55   	 671.41		
130.62   	-352.17   	 66.10   	 -86.47		 77.23   	 712.10		
134.89   	-340.27   	 65.76   	 -81.38		 80.08   	 701.93		
144.35   	-311.58   	 65.43   	 -96.64		 82.89   	 666.32		
150.45   	-221.86   	 65.05   	 -86.47		 85.55   	 590.03		
140.38   	-177.61   	 64.70   	 -45.78		 87.91   	 518.82		
126.95   	-138.85   	 64.52   	  -5.09		 89.99   	 457.78		
116.58   	-100.10   	 64.50(D)	  76.30		 91.82   	 396.74		
112.00   	-55.24   	 64.80   	 183.11		 93.41   	 335.71		
110.78   	 -1.83   	 65.53   	 350.97		 94.75   	 295.01		
108.95   	 57.37   	 66.94   	 554.42		 95.93   	 269.58		
105.29   	118.71   	 69.16   	 747.71		 97.01   	 274.67		
101.93   	180.97   	 72.15   	 869.78		 98.11   	 289.93		
103.45   	241.09   	 75.63   	 920.65		 99.27   	 300.10		
110.17   	291.44   	 79.31   	 885.04		100.47   	 295.01		
117.19   	323.49   	 82.85   	 793.49		101.65   	 264.50		
119.02   	334.17   	 86.02   	 691.76		102.71   	 228.89		
112.92   	332.03   	 88.79   	 584.94		103.62   	 188.20		
101.62   	331.12   	 91.13   	 513.73		104.37   	 157.68		
 90.03   	340.27   	 93.18   	 467.95		105.00   	 122.07		
 83.31   	356.75   	 95.06   	 462.87		105.49   	 111.90		
 83.01   	368.35   	 96.91   	 498.47		105.94   	 101.73		
 88.50   	363.77   	 98.90   	 539.16		106.35   	  96.64		
 96.44   	341.80   	101.06   	 569.68		106.73   	  81.38		
103.15   	310.36   	103.34   	 584.94		107.06   	  61.04		
105.29   	280.46   	105.68   	 564.60		107.30   	  40.69		
101.62   	259.40   	107.93   	 534.08		107.47   	  30.52		
 94.91   	247.50   	110.07   	 473.04		107.59   	  15.26		
 88.81   	239.26   	111.96   	 361.14		107.65(S)	 -15.26		
 86.06   	209.35   	113.41   	 279.75		107.59   	 -30.52		
 88.50   	187.99   	114.53   	 213.63		107.47   	 -50.86		
 93.99   	168.46   	115.38   	 147.51		107.26   	 -66.12		
103.45   	155.94   	115.97   	  91.56		107.00   	 -76.30		
116.27   	150.76   	116.34   	  45.78		106.69   	 -91.56		
130.00   	150.45   	116.52   	  20.35		106.33   	 -96.64		
140.38   	151.67   	116.60(S)	   0.00		105.94   	 -96.64		
145.87   	151.98   	116.60   	  -5.09		105.55   	-106.82		
147.09   	148.62   	116.58   	 -30.52		105.13   	-116.99		
143.43   	137.63   	116.46   	 -50.86		104.66   	-132.25		
132.14   	115.36   	116.26   	 -66.12		104.13   	-172.94		
114.44   	 84.53   	115.99   	 -91.56		103.44   	-228.89		
 94.60   	 54.02   	115.63   	-111.90		102.52   	-284.84		
 80.57   	 34.18   	115.18   	-132.25		101.38   	-350.97		
 78.13   	 29.30   	114.65   	-152.59		 99.98   	-452.69		
 86.06   	 33.87   	114.04   	-178.03		 98.17   	-600.20		
 97.05   	 37.84   	113.33   	-193.29		 95.77   	-803.66		
103.15   	 35.40   	112.55   	-208.54		 92.55   	-1047.81		
104.06   	 28.38   	111.72   	-218.72		 88.36   	-1347.91		
104.37   	 25.33   	110.84   	-228.89		 82.97   	-1541.19		
108.95   	 28.99   	109.93   	-244.15		 76.81   	-1531.02		
119.02   	 37.23   	108.95   	-264.50		 70.68   	-1495.42		
130.62   	 45.78   	107.89   	-284.84		 64.70   	-1358.08		
141.30   	 54.93   	106.75   	-300.10		 59.27   	-1200.40		
149.84   	 69.89   	105.55   	-356.05		 54.47   	-1154.62		
162.35   	131.53   	104.13   	-371.31		 49.85   	-1119.02		
169.07   	166.02   	102.64   	-376.40		 45.37   	-1098.67		
174.87   	190.43   	101.14   	-396.74		 40.98   	-1083.41		
178.53   	203.25   	 99.55   	-412.00		 36.64   	-1124.11		
179.14   	209.35   	 97.90   	-417.09		 32.15   	-1169.88		
177.31   	215.76   	 96.24   	-417.09		 27.47   	-1088.50		
175.78   	224.91   	 94.57   	-396.74		 23.11   	-900.30		
178.53   	233.15   	 92.98   	-366.22		 19.51   	-696.84		
186.77   	235.90   	 91.52   	-315.36		 16.72   	-513.73		
197.14   	231.63   	 90.25   	-259.41		 14.67   	-381.48		
205.08   	224.91   	 89.22   	-208.54		 13.14   	-315.36		
207.21   	224.91   	 88.38   	-183.11		 11.88   	-310.27		
204.16   	238.34   	 87.65   	-167.85		 10.64   	-330.62		
198.97   	266.42   	 86.98   	-167.85		  9.32   	-356.05		
195.01   	303.04   	 86.31   	-172.94		  7.89   	-356.05		
193.18   	335.69   	 85.62   	-172.94		  6.47   	-315.36		
191.04   	353.39   	 84.92   	-178.03		  5.21   	-233.98		
188.29   	352.78   	 84.21   	-183.11		  4.27   	-137.33		
187.38   	339.66   	 83.48   	-183.11		  3.72   	 -55.95		
190.43   	327.15   	 82.75   	-178.03		  3.50   	  -5.09		
197.14   	324.71   	 82.03   	-157.68		  3.48   	  15.26		
202.94   	331.73   	 81.40   	-132.25		  3.54   	  25.43		
202.03   	339.05   	 80.87   	-106.82		  3.64   	  25.43		
188.90   	335.69   	 80.45   	-101.73		  3.74   	  10.17		
164.49   	315.25   	 80.04   	 -71.21		  3.78   	 -76.30		
111.08   	241.09   	 79.76   	 -55.95		  3.48   	 -71.21		
 98.88   	198.97   	 79.53   	 -45.78		  3.19   	 -35.61		
 97.66   	159.91   	 79.35   	 -45.78		  3.05(D)	   5.09		
101.62   	129.70   	 79.17   	 -45.78		  3.07   	  45.78		
101.32   	112.00   	 78.98   	 -50.86		  3.26   	  61.04		
 93.08   	107.73   	 78.78   	 -61.04		  3.50   	  55.95		
 82.09   	113.22   	 78.53   	 -61.04		  3.72   	  50.86		
 76.29   	124.51   	 78.29   	 -66.12		  3.93   	  30.52		
 79.65   	142.21   	 78.03   	 -61.04		  4.05   	  20.35		
 87.59   	166.02   	 77.78   	 -61.04		  4.13   	  20.35		
 90.03   	190.12   	 77.54   	 -61.04		  4.21   	  30.52		
 81.79   	203.86   	 77.29   	 -55.95		  4.33   	  40.69		
 67.75   	201.42   	 77.07   	 -45.78		  4.50   	  50.86		
 62.56   	187.38   	 76.89   	 -40.69		  4.70   	  55.95		
 79.65   	175.48   	 76.72   	 -50.86		  4.92   	  61.04		
121.46   	184.02   	 76.52   	 -61.04		  5.17   	  55.95		
167.85   	238.34   	 76.28   	 -66.12		  5.39   	  55.95		
177.61   	368.04   	 76.01   	 -71.21		  5.62   	  66.12		
105.90   	605.47   	 75.73   	 -76.30		  5.88   	  71.21		
-72.94   	955.81   	 75.42   	 -81.38		  6.16   	  91.56		
-336.30   	1342.77   	 75.10   	 -86.47		  6.53   	  96.64		
-609.74   	1612.85(R)	 74.75   	 -91.56		  6.92(E)	  86.47		
-823.36   	1252.14   	 74.38   	 -76.30		  7.26   	  71.21		
-689.39   	675.96   	 74.08   	 -71.21		  7.55   	  55.95		
-456.85   	123.29   	 73.79   	 -71.21		  7.77   	  61.04		
-213.62   	-183.72   	 73.51   	 -66.12		  8.02   	  81.38		
-26.25   	-188.60   	 73.24   	 -66.12		  8.34   	 142.42		
 82.09   	-19.23   	 72.98   	 -71.21		  8.91   	 203.46		
126.95   	130.62   	 72.70   	 -81.38		  9.73   	 274.67		
135.80   	149.54   	 72.37   	 -86.47		 10.82   	 350.97		
130.00   	 62.87   	 72.02   	 -96.64		 12.23   	 442.52		
123.60   	-31.13   	 71.64   	 -91.56		 14.00   	 559.51		
124.21   	-60.12   	 71.27   	 -81.38		 16.24   	 717.19		
133.06   	-24.11   	 70.95   	 -71.21		 19.10   	 915.56		
142.82   	 28.69   	 70.66   	 -76.30		 22.77   	1174.97		
145.26   	 55.85   	 70.36   	 -76.30		 27.47   	1515.76		
135.50   	 50.05   	 70.05   	 -76.30		 33.53   	1749.74		
118.71   	 30.21   	 69.75   	 -71.21		 40.53   	1765.00		
105.29   	 17.40   	 69.46   	 -81.38		 47.59   	1637.84		
101.32   	 21.36   	 69.14   	 -86.47		 54.14   	1388.60		
104.68   	 38.15   	 68.79   	 -86.47		 59.69   	1093.59		
106.51   	 54.63   	 68.44   	 -81.38		 64.07   	 854.52		
100.40   	 56.76   	 68.12   	 -81.38		 67.49   	 701.93		
 84.84   	 39.37   	 67.79   	 -91.56		 70.29   	 640.89		
 65.00   	 10.07   	 67.43   	 -96.64		 72.86   	 671.41		
 46.69   	-14.65   	 67.04   	 -96.64		 75.54   	 717.19		
 33.87   	-22.58   	 66.65   	 -96.64		 78.41   	 849.44		
 30.52   	 10.99   	 66.27   	 -81.38		 81.81   	 788.40		
 36.62   	 32.65   	 65.94   	 -66.12		 84.96   	 691.76		
 41.50   	 47.61   	 65.68   	 -55.95		 87.73   	 579.86		
 39.98   	 55.85   	 65.45   	 -35.61		 90.05   	 493.39		
 29.60   	 61.34   	 65.31(D)	  15.26		 92.02   	 427.26		
 13.43   	 66.22   	 65.37   	 106.82		 93.73   	 401.83		
 -0.61   	 73.55   	 65.80   	 239.06		 95.34   	 391.66		
 -3.66   	 85.45   	 66.75   	 401.83		 96.91   	 391.66		
  7.32   	104.37   	 68.36   	 595.11		 98.47   	 391.66		
 27.77   	129.09   	 70.74   	 778.23		100.04   	 391.66		
 45.47   	150.15   	 73.86   	 895.22		101.61   	 371.31		
 50.96   	155.03   	 77.44   	 940.99		103.09   	 340.79		
 43.33   	141.60   	 81.20   	 900.30		104.46   	 315.36		
 29.60   	123.29   	 84.80   	 829.09		105.72   	 295.01		
 19.84   	119.32   	 88.12   	 732.45		106.90   	 264.50		
 19.53   	137.33   	 91.05   	 640.89		107.95   	 244.15		
 26.25   	165.41   	 93.61   	 569.68		108.93   	 228.89		
 31.13   	179.44   	 95.89   	 534.08		109.85   	 208.54		
 28.99   	165.41   	 98.03   	 539.16		110.68   	 188.20		
 20.75   	131.84   	100.18   	 564.60		111.43   	 167.85		
 12.51   	100.71   	102.44   	 605.29		112.11   	 152.59		
 10.68   	 87.59   	104.86   	 651.07		112.72   	 137.33		
 15.87   	 89.42   	107.47   	 676.50		113.27   	 116.99		
 21.67   	 91.25   	110.17   	 666.32		113.73   	 111.90		
 21.67   	 79.65   	112.84   	 640.89		114.18   	  96.64		
 -0.61   	 11.90   	115.40   	 549.34		114.57   	  86.47		
-14.04   	-32.35   	117.60   	 452.69		114.91   	  76.30		
-23.19   	-76.90   	119.41   	 356.05		115.22   	  45.78		
-25.63   	-116.58   	120.83   	 269.58		115.40   	  20.35		
-21.97   	-149.23   	121.91   	 198.37		115.48(S)	 -10.17		
-12.51   	-177.31   	122.71   	 147.51		115.44   	 -25.43		
  1.53   	-207.21   	123.30   	 106.82		115.34   	 -25.43		
 14.95   	-247.19   	123.72   	  71.21		115.24   	 -35.61		
 18.92   	-297.24   	124.01   	  45.78		115.10   	 -61.04		
  8.54   	-343.02   	124.19   	  30.52		114.85   	 -81.38		
-15.56   	-367.43   	124.31   	  15.26		114.53   	-106.82		
-43.33   	-361.63   	124.37   	   5.09		114.10   	-111.90		
-63.48   	-336.61   	124.39(S)	 -25.43		113.65   	-122.07		
-71.11   	-313.42   	124.29   	 -50.86		113.16   	-132.25		
-76.29   	-311.58   	124.09   	 -81.38		112.63   	-172.94		
-91.86   	-332.03   	123.76   	-101.73		111.94   	-213.63		
-121.77   	-360.41   	123.36   	-122.07		111.09   	-249.24		
-154.72   	-378.72   	122.87   	-142.42		110.09   	-310.27		
-173.65   	-380.25   	122.30   	-167.85		108.85   	-406.92		
-170.90   	-372.01   	121.63   	-188.20		107.22   	-528.99		
-154.42   	-366.52   	120.87   	-198.37		105.11   	-686.67		
-140.69   	-371.40   	120.08   	-208.54		102.36   	-885.04		
-137.63   	-381.47   	119.25   	-223.80		 98.82   	-1119.02		
-140.69   	-387.27   	118.35   	-239.06		 94.34   	-1408.95		
-140.38   	-382.39   	117.40   	-289.93		 88.71   	-1709.05		
-128.78   	-364.69   	116.24   	-300.10		 81.87   	-1648.01		
-131.23   	-367.74   	115.04   	-315.36		 75.28   	-1490.33		
-141.30   	-376.59   	113.77   	-330.62		 69.32   	-1317.39		
-151.67   	-383.30   	112.45   	-340.79		 64.05   	-1225.83		
-156.56   	-381.47   	111.09   	-350.97		 59.15   	-1185.14		
-156.56   	-373.84   	109.68   	-371.31		 54.40   	-1169.88		
-159.00   	-367.74   	108.20   	-386.57		 49.73   	-1103.76		
-165.41   	-362.55   	106.65   	-406.92		 45.31   	-1027.46		
-170.59   	-351.56   	105.03   	-412.00		 41.20   	-981.68		
-169.07   	-330.81   	103.38   	-417.09		 37.27   	-930.82		
-159.91   	-306.09   	101.71   	-401.83		 33.55   	-874.87		
-149.84   	-288.70   	100.10   	-366.22		 30.05   	-813.83		
-150.76   	-285.64   	 98.64   	-325.53		 26.80   	-737.54		
-164.79   	-289.00   	 97.33   	-269.58		 23.85   	-635.81		
-182.80   	-281.98   	 96.26   	-223.80		 21.30   	-518.82		
-191.35   	-252.99   	 95.36   	-188.20		 19.23   	-417.09		
-183.41   	-206.30   	 94.61   	-167.85		 17.56   	-335.71		
-164.49   	-162.66   	 93.94   	-167.85		 16.22   	-289.93		
-151.67   	-145.57   	 93.27   	-172.94		 15.06   	-269.58		
-160.22   	-166.02   	 92.57   	-183.11		 13.98   	-259.41		
-192.26   	-214.23   	 91.84   	-188.20		 12.94   	-254.32		
-235.29   	-266.11   	 91.09   	-193.29		 11.92   	-239.06		
-270.69   	-302.73   	 90.32   	-198.37		 10.97   	-203.46		
-290.22   	-319.52   	 89.52   	-193.29		 10.15   	-157.68		
-300.29   	-330.20   	 88.75   	-167.85		  9.52   	 -86.47		
-340.27   	-388.18   	 88.08   	-142.42		  9.18   	 -25.43		
-373.84   	-430.30   	 87.51   	-122.07		  9.07(D)	  25.43		
-402.83   	-462.95   	 87.02   	 -96.64		  9.18   	  40.69		
-419.01   	-478.52   	 86.63   	 -81.38		  9.34   	  25.43		
-423.58   	-479.43   	 86.31   	 -61.04		  9.44   	   5.09		
-423.89   	-472.41   	 86.06   	 -61.04		  9.46   	  -5.09		
-428.47   	-463.26   	 85.82   	 -66.12		  9.44   	 -25.43		
-440.67   	-454.71   	 85.55   	 -66.12		  9.34   	 -20.35		
-458.07   	-447.39   	 85.29   	 -71.21		  9.26   	 -15.26		
-477.60   	-444.34   	 85.00   	 -71.21		  9.20   	  -5.09		
-495.30   	-445.56   	 84.72   	 -76.30		  9.18   	  15.26		
-510.86   	-448.61   	 84.41   	 -71.21		  9.24   	  35.61		
-526.12   	-450.74   	 84.13   	 -71.21		  9.38   	  45.78		
-538.64   	-449.83   	 83.85   	 -81.38		  9.56   	  40.69		
-541.99   	-446.47   	 83.52   	 -76.30		  9.73   	  35.61		
-525.51   	-445.25   	 83.21   	 -76.30		  9.87   	  25.43		
-488.28   	-439.15   	 82.91   	 -71.21		  9.97   	  10.17		
-453.19   	-400.09   	 82.62   	 -71.21		 10.01   	  10.17		
-465.09   	-282.29   	 82.34   	 -76.30		 10.05   	  10.17		
-570.07   	-33.87   	 82.03   	 -81.38		 10.09   	  20.35		
-782.78   	346.37   	 81.71   	 -81.38		 10.17   	  25.43		
-1062.32   	752.56   	 81.38   	 -81.38		 10.27   	  25.43		
-1321.11   	994.26   	 81.06   	 -91.56		 10.38   	  20.35		
-1442.57   	431.82   	 80.69   	 -91.56		 10.46   	  25.43		
-1274.41   	-220.64   	 80.33   	 -91.56		 10.56   	  35.61		
-1034.24   	-773.62   	 79.96   	 -91.56		 10.70   	  50.86		
-807.80   	-1020.20(R)	 79.59   	 -86.47		 10.91(E)	  66.12		
-647.89   	-959.47   	 79.25   	 -91.56		 11.17   	 101.73		
-563.35   	-765.38   	 78.88   	 -91.56		 11.58   	 152.59		
-531.92   	-631.41   	 78.51   	 -91.56		 12.19   	 218.72		
-526.43   	-635.07   	 78.15   	 -96.64		 13.06   	 305.19		
-531.31   	-724.79   	 77.76   	 -91.56		 14.28   	 437.43		
-539.25   	-806.27   	 77.40   	-101.73		 16.03   	 651.07		
-547.49   	-830.99   	 76.99   	 -96.64		 18.64   	 864.70		
-554.81   	-815.73   	 76.60   	 -81.38		 22.10   	 824.00		
-559.08   	-798.65   	 76.28   	 -71.21		 25.39   	 900.30		
-560.30   	-798.95   	 75.99   	 -76.30		 28.99   	1312.30		
-560.00   	-810.24   	 75.69   	 -91.56		 34.24   	1653.10		
-562.74   	-819.70   	 75.32   	-106.82		 40.85   	1800.60		
-571.90   	-821.53   	 74.89   	-101.73		 48.06   	1714.13		
-586.55   	-816.96   	 74.49   	 -91.56		 54.91   	1464.90		
-601.50   	-808.41   	 74.12   	 -96.64		 60.77   	1195.32		
-612.79   	-799.26   	 73.73   	-106.82		 65.55   	 935.91		
