SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  RFA     	  RFA'		
343.63   	450.44   	 51.68   	 152.59		 46.08   	 193.29		
350.65   	472.11   	 52.29   	 142.42		 46.86   	 193.29		
354.61   	491.64   	 52.86   	 132.25		 47.63   	 178.03		
355.22   	506.59   	 53.39   	 111.90		 48.34   	 172.94		
351.26   	514.22   	 53.83   	  96.64		 49.03   	 178.03		
341.19   	509.64   	 54.22   	  76.30		 49.75   	 183.11		
323.18   	490.42   	 54.53   	  66.12		 50.48   	 188.20		
296.94   	455.93   	 54.79   	  50.86		 51.23   	 198.37		
264.89   	408.63   	 54.99   	  40.69		 52.02   	 203.46		
229.80   	352.78   	 55.16   	  25.43		 52.84   	 213.63		
194.40   	292.36   	 55.26   	  25.43		 53.69   	 213.63		
159.61   	230.41   	 55.36   	  15.26		 54.55   	 208.54		
126.65   	169.68   	 55.42   	  15.26		 55.38   	 213.63		
 95.21   	112.30   	 55.48   	  10.17		 56.24   	 208.54		
 66.83   	 60.42   	 55.52   	   5.09		 57.07   	 203.46		
 42.11   	 14.95   	 55.54(S)	   0.00		 57.88   	 193.29		
 21.06   	-22.58   	 55.54   	 -10.17		 58.66   	 193.29		
  3.97   	-52.80   	 55.50   	 -10.17		 59.43   	 188.20		
-10.38   	-76.29   	 55.46   	 -20.35		 60.18   	 188.20		
-21.67   	-94.60   	 55.38   	 -20.35		 60.94   	 188.20		
-31.43   	-109.25   	 55.30   	 -20.35		 61.69   	 193.29		
-39.67   	-121.15   	 55.22   	 -30.52		 62.46   	 183.11		
-46.39   	-131.23   	 55.10   	 -40.69		 63.19   	 183.11		
-51.57   	-138.55   	 54.93   	 -50.86		 63.93   	 178.03		
-54.93   	-143.43   	 54.73   	 -76.30		 64.64   	 162.77		
-57.37   	-146.18   	 54.43   	 -91.56		 65.29   	 152.59		
-58.90   	-148.01   	 54.06   	-127.16		 65.90   	 147.51		
-60.42   	-149.54   	 53.55   	-162.77		 66.49   	 132.25		
-61.95   	-150.76   	 52.90   	-203.46		 67.02   	 111.90		
-62.87   	-151.37   	 52.09   	-249.24		 67.47   	  91.56		
-62.87   	-150.15   	 51.09   	-284.84		 67.83   	  81.38		
-62.26   	-148.62   	 49.95   	-320.45		 68.16   	  55.95		
-61.04   	-147.09   	 48.67   	-345.88		 68.38   	  45.78		
-59.51   	-145.87   	 47.28   	-396.74		 68.57   	  30.52		
-57.98   	-144.04   	 45.70   	-447.61		 68.69   	  25.43		
-56.46   	-139.77   	 43.91   	-503.56		 68.79   	  40.69		
-54.32   	-132.45   	 41.89   	-528.99		 68.95   	  50.86		
-51.88   	-123.29   	 39.78   	-554.42		 69.16   	  55.95		
-49.44   	-113.83   	 37.56   	-569.68		 69.38   	  40.69		
-46.69   	-105.59   	 35.28   	-569.68		 69.54   	  20.35		
-43.64   	-99.18   	 33.00   	-569.68		 69.62(S)	 -15.26		
-40.59   	-93.99   	 30.72   	-564.60		 69.56   	 -35.61		
-37.54   	-89.72   	 28.46   	-539.16		 69.42   	 -55.95		
-34.79   	-85.45   	 26.31   	-518.82		 69.20   	 -66.12		
-32.96   	-81.48   	 24.23   	-483.21		 68.93   	 -66.12		
-32.65   	-78.43   	 22.30   	-452.69		 68.67   	 -66.12		
-33.26   	-76.90   	 20.49   	-422.18		 68.40   	 -61.04		
-33.87   	-75.68   	 18.80   	-381.48		 68.16   	 -55.95		
-33.57   	-73.85   	 17.27   	-356.05		 67.93   	 -76.30		
-32.04   	-71.41   	 15.85   	-315.36		 67.63   	-111.90		
-30.52   	-68.66   	 14.59   	-289.93		 67.18   	-132.25		
-29.30   	-66.22   	 13.43   	-264.50		 66.65   	-132.25		
-28.69   	-65.00   	 12.37   	-259.41		 66.12   	-152.59		
-27.77   	-62.87   	 11.33   	-259.41		 65.51   	-162.77		
-24.11   	-57.07   	 10.29   	-259.41		 64.86   	-167.85		
-15.87   	-45.78   	  9.26   	-259.41		 64.19   	-147.51		
 -2.44   	-30.21   	  8.22   	-254.32		 63.60   	-122.07		
 15.26   	-13.12   	  7.20   	-249.24		 63.11   	-116.99		
 34.18   	  3.36   	  6.21   	-233.98		 62.64   	-111.90		
 50.66   	 19.84   	  5.27   	-213.63		 62.20   	-111.90		
 64.09   	 40.59   	  4.42   	-193.29		 61.75   	-111.90		
 79.65   	 69.89   	  3.64   	-162.77		 61.30   	-122.07		
101.62   	106.51   	  2.99   	-137.33		 60.81   	-127.16		
132.45   	143.13   	  2.44   	-101.73		 60.30   	-127.16		
167.85   	170.90   	  2.03   	 -76.30		 59.80   	-111.90		
198.36   	182.50   	  1.73   	 -50.86		 59.35   	-106.82		
212.10   	174.56   	  1.53   	 -20.35		 58.92   	-106.82		
202.03   	149.84   	  1.44   	   5.09		 58.49   	-101.73		
169.98   	113.83   	  1.46   	  25.43		 58.09   	 -96.64		
124.21   	 72.63   	  1.57   	  50.86		 57.70   	 -91.56		
 76.60   	 32.04   	  1.77   	  61.04		 57.33   	-106.82		
 36.93   	 -4.88   	  2.01   	  71.21		 56.91   	-101.73		
  5.49   	-39.67   	  2.30   	  71.21		 56.50   	 -96.64		
-24.41   	-74.46   	  2.58   	  55.95		 56.11   	 -86.47		
-58.59   	-106.81   	  2.81   	  35.61		 55.77   	 -81.38		
-93.99   	-130.00   	  2.95   	  10.17		 55.44   	 -81.38		
-122.07   	-139.77   	  2.99   	 -25.43		 55.12   	 -76.30		
-133.97   	-136.72   	  2.89   	 -50.86		 54.81   	 -76.30		
-130.31   	-128.48   	  2.69   	 -76.30		 54.51   	 -71.21		
-120.24   	-123.29   	  2.38   	 -91.56		 54.22   	 -76.30		
-114.14   	-124.21   	  2.01   	-101.73		 53.92   	 -81.38		
-115.36   	-128.48   	  1.61   	-106.82		 53.59   	 -76.30		
-120.54   	-131.84   	  1.18   	-101.73		 53.29   	 -71.21		
-124.82   	-132.45   	  0.77   	 -86.47		 53.00   	 -61.04		
-126.04   	-131.53   	  0.43   	 -61.04		 52.76   	 -55.95		
-125.43   	-130.31   	  0.18   	 -25.43		 52.53   	 -45.78		
-123.90   	-129.70   	  0.08(D)	  20.35		 52.35   	 -50.86		
-122.99   	-128.48   	  0.16   	  61.04		 52.15   	 -55.95		
-122.07   	-126.95   	  0.41   	  96.64		 51.92   	 -55.95		
-121.77   	-125.43   	  0.79   	 116.99		 51.70   	 -55.95		
-122.07   	-124.21   	  1.26   	 132.25		 51.47   	 -61.04		
-122.99   	-123.60   	  1.79   	 142.42		 51.23   	 -50.86		
-124.82   	-123.90   	  2.36   	 137.33		 51.03   	 -50.86		
-126.04   	-124.21   	  2.91   	 127.16		 50.82   	 -40.69		
-124.82   	-122.99   	  3.42   	 111.90		 50.66   	 -40.69		
-117.80   	-115.97   	  3.87   	  96.64		 50.50   	 -35.61		
-97.05   	-99.79   	  4.25   	  76.30		 50.36   	 -40.69		
-50.05   	-73.24   	  4.56   	  66.12		 50.19   	 -50.86		
 32.96   	-33.57   	  4.82   	  45.78		 49.99   	 -45.78		
145.26   	 30.21   	  5.01   	  40.69		 49.81   	 -50.86		
255.74   	139.47   	  5.17   	  20.35		 49.60   	 -50.86		
316.77   	308.53   	  5.25   	  15.26		 49.40   	 -55.95		
269.78   	511.17   	  5.31   	  10.17		 49.18   	 -40.69		
-280.76   	653.99   	  5.35   	   5.09		 49.01   	 -35.61		
-706.79   	403.75   	  5.37   	  -5.09		 48.87   	 -40.69		
-1096.80   	-46.08   	  5.35   	 -10.17		 48.71   	 -40.69		
-1334.23   	-541.08   	  5.31   	 -15.26		 48.55   	 -45.78		
-1353.15   	-893.25   	  5.25   	 -15.26		 48.36   	 -40.69		
-1168.82   	-981.75(R)	  5.19(E)	 -25.43		 48.20   	 -45.78		
-859.38   	-820.31   	  5.09   	 -25.43		 48.02   	 -50.86		
-519.41   	-529.79   	  4.98   	 -25.43		 47.81   	 -50.86		
-231.02   	-252.99   	  4.88   	 -20.35		 47.61   	 -40.69		
-46.69   	-77.21   	  4.80   	 -25.43		 47.45   	 -40.69		
 20.75   	-12.51   	  4.70   	  -5.09		 47.28   	 -40.69		
  2.14   	-19.84   	  4.68   	   0.00		 47.12   	 -30.52		
-47.00   	-48.22   	  4.68   	  15.26		 47.00   	 -30.52		
-76.60   	-62.87   	  4.74   	  40.69		 46.88   	 -30.52		
-68.05   	-55.54   	  4.90   	  81.38		 46.75   	 -30.52		
-36.32   	-36.32   	  5.23   	 127.16		 46.63   	 -30.52		
-10.07   	-18.92   	  5.74   	 172.94		 46.51   	 -30.52		
 -2.75   	-11.29   	  6.43   	 233.98		 46.39   	 -35.61		
 -7.93   	-12.51   	  7.37   	 300.10		 46.25   	 -35.61		
-11.90   	-14.34   	  8.57   	 350.97		 46.10   	 -45.78		
 -7.63   	-10.38   	  9.97   	 381.48		 45.92   	 -45.78		
  1.53   	 -1.22   	 11.50   	 417.09		 45.74   	 -45.78		
 10.07   	  9.77   	 13.16   	 432.35		 45.55   	 -35.61		
 15.87   	 18.92   	 14.89   	 457.78		 45.41   	 -30.52		
 19.53   	 26.55   	 16.72   	 513.73		 45.29   	 -25.43		
 26.86   	 41.81   	 18.78   	 503.56		 45.19   	 -25.43		
 32.65   	 50.66   	 20.79   	 493.39		 45.09   	 -30.52		
 39.37   	 60.12   	 22.77   	 503.56		 44.96   	 -30.52		
 46.08   	 69.27   	 24.78   	 549.34		 44.84   	 -35.61		
 52.19   	 77.51   	 26.98   	 574.77		 44.70   	 -25.43		
 57.98   	 85.14   	 29.28   	 549.34		 44.60   	 -30.52		
 63.78   	 92.47   	 31.47   	 503.56		 44.48   	 -30.52		
 69.27   	100.10   	 33.49   	 447.61		 44.35   	 -30.52		
 75.07   	108.64   	 35.28   	 427.26		 44.23   	 -25.43		
 80.87   	118.10   	 36.99   	 391.66		 44.13   	 -30.52		
 87.59   	127.87   	 38.56   	 315.36		 44.01   	 -25.43		
 95.21   	137.33   	 39.82   	 239.06		 43.91   	 -25.43		
103.15   	146.18   	 40.77   	 167.85		 43.80   	 -20.35		
110.17   	153.81   	 41.44   	 122.07		 43.72   	 -25.43		
116.27   	160.83   	 41.93   	  81.38		 43.62   	 -25.43		
121.46   	167.85   	 42.26   	  50.86		 43.52   	 -25.43		
127.26   	176.09   	 42.46   	  25.43		 43.42   	 -30.52		
134.58   	185.85   	 42.56   	   5.09		 43.30   	 -25.43		
142.52   	197.14   	 42.58   	   0.00		 43.19   	 -25.43		
151.37   	209.05   	 42.58   	   5.09		 43.09   	 -15.26		
159.91   	221.56   	 42.60   	  15.26		 43.03   	 -15.26		
167.85   	233.76   	 42.67   	  35.61		 42.97   	 -10.17		
174.87   	245.36   	 42.81   	  45.78		 42.93   	 -15.26		
180.66   	256.04   	 42.99   	  71.21		 42.87   	 -15.26		
186.46   	266.42   	 43.28   	  91.56		 42.81   	 -15.26		
193.18   	277.71   	 43.64   	 106.82		 42.75   	 -20.35		
201.72   	290.22   	 44.07   	 127.16		 42.67   	 -25.43		
212.10   	304.57   	 44.58   	 137.33		 42.56   	 -15.26		
224.00   	321.04   	 45.13   	 152.59		 42.50   	 -15.26		
235.90   	339.05   	 45.74   	 162.77		 42.44   	  -5.09		
247.80   	358.58   	 46.39   	 167.85		 42.42(D)	  15.26		
259.70   	379.64   	 47.06   	 178.03		 42.48   	  40.69		
271.61   	401.61   	 47.77   	 183.11		 42.64   	  71.21		
282.90   	424.19   	 48.50   	 183.11		 42.93   	 106.82		
293.58   	447.08   	 49.24   	 183.11		 43.36   	 132.25		
303.34   	469.67   	 49.97   	 172.94		 43.89   	 157.68		
312.50   	491.94   	 50.66   	 172.94		 44.52   	 183.11		
320.43   	513.31   	 51.35   	 157.68		 45.25   	 188.20		
326.84   	533.14   	 51.98   	 152.59		 46.00   	 188.20		
330.81   	551.45   	 52.59   	 142.42		 46.75   	 183.11		
332.34   	567.32   	 53.16   	 132.25		 47.49   	 178.03		
330.20   	577.09   	 53.69   	 111.90		 48.20   	 178.03		
323.18   	577.09   	 54.14   	  96.64		 48.91   	 188.20		
309.75   	563.05   	 54.53   	  81.38		 49.66   	 193.29		
288.09   	532.84   	 54.85   	  61.04		 50.44   	 203.46		
258.18   	487.37   	 55.10   	  50.86		 51.25   	 203.46		
222.47   	429.99   	 55.30   	  35.61		 52.06   	 213.63		
184.02   	365.91   	 55.44   	  25.43		 52.92   	 208.54		
145.87   	300.29   	 55.54   	  15.26		 53.75   	 208.54		
110.47   	236.51   	 55.61   	   5.09		 54.59   	 208.54		
 78.43   	177.00   	 55.63   	  10.17		 55.42   	 203.46		
 49.74   	123.60   	 55.67   	   5.09		 56.24   	 193.29		
 24.72   	 76.90   	 55.69   	  -5.09		 57.01   	 188.20		
  3.05   	 37.54   	 55.67   	  -5.09		 57.76   	 193.29		
-14.95   	  5.49   	 55.65   	 -15.26		 58.53   	 193.29		
-29.91   	-20.45   	 55.58   	 -15.26		 59.31   	 188.20		
-42.42   	-42.42   	 55.52   	 -20.35		 60.06   	 188.20		
-53.10   	-60.42   	 55.44   	 -20.35		 60.81   	 198.37		
-62.26   	-74.77   	 55.36   	 -25.43		 61.61   	 198.37		
-68.97   	-84.84   	 55.26   	 -35.61		 62.40   	 188.20		
-73.55   	-91.55   	 55.12   	 -35.61		 63.15   	 172.94		
-76.60   	-95.52   	 54.97   	 -61.04		 63.85   	 167.85		
-79.04   	-98.88   	 54.73   	 -76.30		 64.52   	 167.85		
-81.18   	-101.93   	 54.43   	-106.82		 65.19   	 157.68		
-83.01   	-104.98   	 54.00   	-132.25		 65.82   	 142.42		
-84.23   	-107.12   	 53.47   	-167.85		 66.39   	 122.07		
-84.53   	-108.34   	 52.80   	-208.54		 66.88   	 101.73		
-83.92   	-108.64   	 51.96   	-254.32		 67.28   	  91.56		
-82.70   	-108.03   	 50.95   	-300.10		 67.65   	  71.21		
-81.48   	-106.51   	 49.75   	-325.53		 67.93   	  50.86		
-79.96   	-104.06   	 48.44   	  N/A		 68.14   	  N/A		
