SAMPLE NUMBER:   7
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  FA     	  FA'		  RV     	  RV'		
 94.91   	 -5.49   	 56.64   	 -86.47		 56.50   	-391.66		
101.32   	 -4.27   	 56.30   	-122.07		 54.93   	-386.57		
118.10   	 10.68   	 55.81   	 -40.69		 53.39   	 167.85		
125.43   	 23.19   	 55.65   	 -35.61		 54.06   	 391.66		
131.84   	 35.10   	 55.50   	 -25.43		 55.63   	 528.99		
138.55   	 45.17   	 55.40(D)	   5.09		 57.74   	 554.42		
146.79   	 54.63   	 55.42   	  91.56		 59.96   	 462.87		
156.86   	 64.09   	 55.79   	 289.93		 61.81   	 330.62		
168.15   	 73.24   	 56.95   	 645.98		 63.13   	 188.20		
180.36   	 83.31   	 59.53   	1088.50		 63.89   	  71.21		
193.18   	 94.60   	 63.89   	1424.21		 64.17   	  35.61		
205.38   	108.64   	 69.58   	1398.77		 64.31   	  50.86		
215.76   	126.04   	 75.18   	 996.94		 64.52   	 106.82		
223.69   	144.65   	 79.17   	 473.04		 64.94   	 193.29		
228.58   	161.44   	 81.06   	 127.16		 65.72   	 269.58		
230.41   	173.95   	 81.57   	  71.21		 66.80   	 300.10		
229.49   	182.50   	 81.85   	 218.72		 68.00   	 305.19		
225.52   	188.90   	 82.73   	 401.83		 69.22   	 269.58		
219.12   	194.09   	 84.33   	 534.08		 70.29   	 233.98		
212.10   	198.67   	 86.47   	 549.34		 71.23   	 208.54		
205.69   	200.50   	 88.67   	 452.69		 72.06   	 183.11		
199.28   	198.36   	 90.48   	 300.10		 72.80   	 157.68		
192.87   	191.96   	 91.68   	 193.29		 73.43   	 152.59		
184.63   	183.11   	 92.45   	 157.68		 74.04   	 132.25		
174.56   	174.56   	 93.08   	 188.20		 74.57   	  96.64		
163.57   	168.46   	 93.83   	 249.24		 74.95   	  50.86		
152.28   	164.79   	 94.83   	 610.37		 75.16   	  20.35		
124.82   	153.81   	 97.27   	 259.41		 75.24(S)	 -45.78		
105.29   	139.47   	 98.31   	 193.29		 75.06   	 -66.12		
 82.40   	116.88   	 99.08   	 152.59		 74.79   	 -40.69		
 58.59   	 88.20   	 99.69   	  86.47		 74.63   	  20.35		
 37.23   	 57.68   	100.04(S)	 -15.26		 74.71   	  25.43		
 20.14   	 28.99   	 99.98   	-142.42		 74.81   	   0.00		
  7.63   	  3.66   	 99.41   	-239.06		 74.81   	 -10.17		
 -1.22   	-19.23   	 98.45   	-295.01		 74.77   	 -15.26		
 -7.63   	-40.89   	 97.27   	-289.93		 74.71   	 -50.86		
-12.21   	-60.73   	 96.11   	-239.06		 74.51   	 -50.86		
-15.56   	-77.21   	 95.16   	-162.77		 74.30   	 -50.86		
-18.01   	-88.50   	 94.51   	-142.42		 74.10   	 -55.95		
-20.45   	-94.91   	 93.94   	-167.85		 73.88   	 -71.21		
-22.28   	-98.27   	 93.27   	-183.11		 73.59   	 -76.30		
-24.11   	-100.40   	 92.53   	-172.94		 73.29   	-106.82		
-25.94   	-103.15   	 91.84   	-178.03		 72.86   	-152.59		
-28.38   	-105.59   	 91.13   	-178.03		 72.25   	-208.54		
-31.43   	-108.03   	 90.42   	-157.68		 71.41   	-300.10		
-34.18   	-110.17   	 89.79   	-142.42		 70.21   	-442.52		
-35.71   	-112.00   	 89.22   	-152.59		 68.44   	-666.32		
-35.10   	-112.30   	 88.61   	-152.59		 65.78   	-971.51		
-33.26   	-111.08   	 88.00   	-157.68		 61.89   	-869.78		
-30.82   	-108.34   	 87.36   	-162.77		 58.41   	-788.40		
-28.38   	-104.98   	 86.71   	-162.77		 55.26   	-732.45		
-25.94   	-102.23   	 86.06   	-340.79		 52.33   	-2151.57		
-19.53   	-98.88   	 84.70   	-172.94		 43.72   	-1648.01		
-16.17   	-96.74   	 84.01   	-188.20		 37.13   	-1515.76		
-14.04   	-92.77   	 83.26   	-203.46		 31.07   	-1368.26		
-12.51   	-89.11   	 82.44   	-218.72		 25.60   	-1185.14		
-11.60   	-87.28   	 81.57   	-239.06		 20.85   	-864.70		
 -9.77   	-88.50   	 80.61   	-274.67		 17.40   	-569.68		
 -7.63   	-90.64   	 79.51   	-305.19		 15.12   	-386.57		
 -4.58   	-90.94   	 78.29   	-325.53		 13.57   	-249.24		
 -0.31   	-86.36   	 76.99   	-325.53		 12.57   	-178.03		
  4.88   	-76.60   	 75.69   	-289.93		 11.86   	-178.03		
 11.60   	-62.87   	 74.53   	-218.72		 11.15   	-239.06		
 19.23   	-47.61   	 73.65   	-111.90		 10.19   	-315.36		
 28.99   	-31.13   	 73.20   	 -40.69		  8.93   	-381.48		
 40.59   	-12.82   	 73.04   	 -25.43		  7.41   	-437.43		
 52.80   	  7.63   	 72.94   	 -71.21		  5.66   	-442.52		
 63.78   	 30.52   	 72.65   	-127.16		  3.89   	-376.40		
 72.02   	 54.32   	 72.15   	-172.94		  2.38   	-228.89		
 77.82   	 77.21   	 71.45   	-167.85		  1.46   	 -35.61		
 82.09   	 96.44   	 70.78   	-142.42		  1.32(D)	 137.33		
 86.06   	110.17   	 70.21   	-116.99		  1.87   	 208.54		
 90.33   	115.05   	 69.75   	-101.73		  2.71   	 142.42		
 93.99   	109.56   	 69.34   	 -91.56		  3.28   	  40.69		
 96.13   	 94.30   	 68.97   	 -91.56		  3.44   	 -45.78		
 96.44   	 70.50   	 68.61   	 -91.56		  3.26   	 -86.47		
 94.91   	 40.59   	 68.24   	 -81.38		  2.91   	 -86.47		
 90.33   	  7.63   	 67.91   	 -81.38		  2.56   	 -45.78		
 79.65   	-25.63   	 67.59   	 -76.30		  2.38   	  15.26		
 60.73   	-56.15   	 67.28   	 -76.30		  2.44   	  71.21		
 34.48   	-80.57   	 66.98   	 -66.12		  2.73   	 116.99		
  5.80   	-97.96   	 66.71   	 -76.30		  3.19   	 147.51		
-16.78   	-108.03   	 66.41   	 -71.21		  3.78   	 137.33		
-27.16   	-112.92   	 66.12   	 -66.12		  4.33   	 106.82		
-25.63   	-114.44   	 65.86   	 -55.95		  4.76   	  61.04		
-19.23   	-115.36   	 65.64   	 -55.95		  5.01   	  40.69		
-15.87   	-117.19   	 65.41   	 -61.04		  5.17   	  40.69		
-19.23   	-120.85   	 65.17   	 -61.04		  5.33   	  66.12		
-25.63   	-124.82   	 64.92   	 -55.95		  5.60   	  96.64		
-23.50   	-120.85   	 64.70   	 -61.04		  5.98   	 147.51		
  6.10   	-92.16   	 64.46   	 -61.04		  6.57   	 183.11		
 82.70   	-18.92   	 64.21   	 -61.04		  7.30   	 198.37		
197.45   	111.08   	 63.97   	 -66.12		  8.10   	 183.11		
285.34   	287.17   	 63.70   	 -55.95		  8.83   	 147.51		
244.75   	469.06   	 63.48   	 -91.56		  9.42   	 157.68		
-393.07   	651.25   	 63.11   	 -55.95		 10.05   	 -25.43		
-792.85   	563.35   	 62.89   	 -71.21		  9.95   	 -81.38		
-1004.94   	328.37   	 62.60   	 -71.21		  9.62   	-111.90		
-942.99   	-21.06   	 62.32   	 -71.21		  9.18   	-111.90		
-677.19   	-389.40   	 62.03   	 -61.04		  8.73   	 -55.95		
-368.96   	-642.40   	 61.79   	 -61.04		  8.50   	  45.78		
-149.23   	-676.27(R)	 61.55   	 -55.95		  8.69(E)	 198.37		
-46.69   	-496.52   	 61.32   	 -55.95		  9.48   	 305.19		
-10.68   	-227.66   	 61.10   	 -50.86		 10.70   	 330.62		
 13.73   	-27.16   	 60.89   	 -50.86		 12.02   	 310.27		
 41.50   	 24.11   	 60.69   	 -50.86		 13.27   	 264.50		
 62.26   	-37.84   	 60.49   	 -55.95		 14.32   	 315.36		
 67.44   	-116.27   	 60.26   	 -55.95		 15.58   	 595.11		
 63.78   	-140.69   	 60.04   	 -55.95		 17.97   	 976.60		
 62.87   	-108.95   	 59.82   	 -66.12		 21.87   	1515.76		
 68.05   	-62.87   	 59.55   	 -66.12		 27.93   	1800.60		
 75.68   	-38.45   	 59.29   	 -55.95		 35.14   	1759.91		
 81.79   	-38.15   	 59.06   	 -55.95		 42.18   	1714.13		
 86.98   	-45.17   	 58.84   	 -66.12		 49.03   	1485.24		
 91.55   	-46.08   	 58.58   	 -66.12		 54.97   	1022.38		
 95.52   	-38.45   	 58.31   	 -71.21		 59.06   	 534.08		
 99.79   	-26.55   	 58.03   	 -91.56		 61.20   	 132.25		
104.68   	-15.87   	 57.66   	-101.73		 61.73   	-198.37		
110.47   	 -8.24   	 57.25   	 -91.56		 60.94   	-381.48		
116.88   	 -3.05   	 56.89   	-111.90		 59.41   	-528.99		
130.31   	  8.54   	 56.44   	 -30.52		 57.29   	  76.30		
138.24   	 17.40   	 56.32   	 -30.52		 57.60   	 315.36		
146.48   	 27.16   	 56.20   	 -30.52		 58.86   	 503.56		
154.72   	 36.62   	 56.07   	 -15.26		 60.87   	 559.51		
163.88   	 45.47   	 56.01(D)	  71.21		 63.11   	 503.56		
174.56   	 55.54   	 56.30   	 259.41		 65.13   	 371.31		
187.07   	 67.44   	 57.33   	 600.20		 66.61   	 213.63		
200.50   	 81.48   	 59.74   	1057.98		 67.47   	  86.47		
213.32   	 96.74   	 63.97   	1434.38		 67.81   	   5.09		
224.30   	112.92   	 69.70   	1449.64		 67.83   	  10.17		
233.76   	128.48   	 75.50   	1083.41		 67.87   	  66.12		
242.92   	143.43   	 79.84   	 554.42		 68.14   	 137.33		
251.46   	157.78   	 82.05   	 167.85		 68.69   	 233.98		
259.09   	171.51   	 82.73   	  50.86		 69.62   	 300.10		
263.98   	183.72   	 82.93   	 178.03		 70.82   	 320.45		
264.59   	193.18   	 83.64   	 376.40		 72.11   	 300.10		
260.31   	198.97   	 85.15   	 523.90		 73.31   	 249.24		
252.08   	201.42   	 87.24   	 549.34		 74.30   	 193.29		
242.31   	201.11   	 89.44   	 462.87		 75.08   	 183.11		
233.15   	198.06   	 91.29   	 335.71		 75.81   	 188.20		
226.14   	193.18   	 92.63   	 233.98		 76.56   	 157.68		
220.03   	185.85   	 93.57   	 203.46		 77.19   	 116.99		
213.93   	177.61   	 94.38   	 223.80		 77.66   	 106.82		
205.69   	169.68   	 95.28   	 284.84		 78.09   	 122.07		
194.40   	163.88   	 96.42   	 640.89		 78.58   	 167.85		
163.57   	154.11   	 98.98   	 254.32		 79.25   	  30.52		
143.43   	144.65   	100.00   	 203.46		 79.37(S)	 -25.43		
120.54   	127.87   	100.81   	 157.68		 79.27   	 -40.69		
 96.44   	103.76   	101.44   	 101.73		 79.10   	 -45.78		
 72.94   	 73.85   	101.85(S)	 -10.17		 78.92   	 -61.04		
 52.49   	 42.11   	101.81   	-147.51		 78.68   	 -55.95		
 36.32   	 11.90   	101.22   	-244.15		 78.45   	 -45.78		
 24.41   	-14.34   	100.24   	-279.75		 78.27   	 -35.61		
 16.17   	-35.71   	 99.12   	-274.67		 78.13   	 -25.43		
  9.77   	-53.41   	 98.03   	-254.32		 78.03   	 -20.35		
  4.58   	-67.75   	 97.01   	-208.54		 77.94   	 -20.35		
 -0.92   	-79.35   	 96.17   	-167.85		 77.86   	 -20.35		
 -5.80   	-87.89   	 95.50   	-142.42		 77.78   	 -35.61		
 -9.77   	-93.99   	 94.93   	-157.68		 77.64   	 -66.12		
-12.51   	-98.57   	 94.30   	-178.03		 77.38   	-127.16		
-14.04   	-102.84   	 93.59   	-213.63		 76.87   	-172.94		
-14.95   	-106.20   	 92.74   	-213.63		 76.17   	-228.89		
-14.65   	-107.73   	 91.88   	-183.11		 75.26   	-289.93		
-14.34   	-107.42   	 91.15   	-147.51		 74.10   	-386.57		
-14.34   	-105.90   	 90.56   	-122.07		 72.55   	-544.25		
-14.95   	-104.37   	 90.07   	-132.25		 70.38   	-803.66		
-15.87   	-103.76   	 89.54   	-142.42		 67.16   	-1007.12		
-15.56   	-103.45   	 88.97   	-172.94		 63.13   	-834.18		
-13.73   	-103.45   	 88.28   	-188.20		 59.80   	-798.57		
-10.07   	-102.23   	 87.53   	-376.40		 56.60   	-2243.12		
 -1.22   	-96.44   	 86.02   	-172.94		 47.63   	-1754.83		
  2.44   	-92.77   	 85.33   	-183.11		 40.61   	-1658.18		
  5.19   	-90.03   	 84.60   	-198.37		 33.98   	-1449.64		
  6.71   	-89.42   	 83.80   	-213.63		 28.18   	-1230.92		
  7.63   	-90.94   	 82.95   	-239.06		 23.26   	-905.39		
  8.24   	-93.08   	 81.99   	-269.58		 19.63   	-569.68		
  9.16   	-94.91   	 80.92   	-305.19		 17.35   	-356.05		
 10.99   	-94.30   	 79.69   	-330.62		 15.93   	-228.89		
 14.04   	-91.55   	 78.37   	-345.88		 15.02   	-183.11		
 18.01   	-86.67   	 76.99   	-325.53		 14.28   	-218.72		
 22.89   	-79.65   	 75.69   	-269.58		 13.41   	-295.01		
 29.30   	-68.66   	 74.61   	-183.11		 12.23   	-386.57		
 38.15   	-53.10   	 73.88   	 -96.64		 10.68   	-447.61		
 49.44   	-32.35   	 73.49   	 -40.69		  8.89   	-447.61		
 61.95   	 -8.85   	 73.33   	 -45.78		  7.10   	-412.00		
 73.85   	 15.26   	 73.14   	 -91.56		  5.45   	-335.71		
 83.92   	 37.84   	 72.78   	-157.68		  4.11   	-249.24		
 91.86   	 58.90   	 72.15   	-183.11		  3.11   	-132.25		
 98.27   	 77.82   	 71.41   	-162.77		  2.58(D)	   5.09		
103.76   	 94.30   	 70.76   	-132.25		  2.60   	 101.73		
108.95   	105.90   	 70.23   	-111.90		  3.01   	 152.59		
113.53   	109.25   	 69.79   	-101.73		  3.62   	 183.11		
116.58   	101.93   	 69.38   	 -96.64		  4.35   	 152.59		
117.49   	 83.62   	 68.99   	 -96.64		  4.96   	  50.86		
115.97   	 56.46   	 68.61   	-106.82		  5.17   	 -55.95		
112.61   	 23.19   	 68.18   	-111.90		  4.94   	-122.07		
105.59   	-12.21   	 67.73   	 -96.64		  4.46   	-132.25		
 92.16   	-45.78   	 67.34   	 -81.38		  3.93   	 -91.56		
 70.80   	-74.46   	 67.02   	 -66.12		  3.56   	 -10.17		
 43.03   	-95.52   	 66.75   	 -55.95		  3.52   	  71.21		
 14.95   	-108.64   	 66.53   	 -50.86		  3.80   	 132.25		
 -5.80   	-115.36   	 66.33   	 -61.04		  4.33   	 167.85		
-14.04   	-118.10   	 66.08   	 -66.12		  5.01   	 137.33		
-11.60   	-119.02   	 65.82   	 -71.21		  5.55   	  91.56		
 -5.49   	-119.93   	 65.53   	 -71.21		  5.92   	  55.95		
 -2.44   	-122.07   	 65.25   	 -61.04		  6.14   	  30.52		
 -5.49   	-125.43   	 65.00   	 -61.04		  6.27   	  20.35		
-10.99   	-127.87   	 64.76   	 -55.95		  6.35   	  35.61		
 -6.41   	-119.93   	 64.54   	 -55.95		  6.49   	  76.30		
 30.21   	-85.14   	 64.31   	 -61.04		  6.80   	 106.82		
115.36   	 -3.66   	 64.07   	 -66.12		  7.22   	 116.99		
228.27   	136.72   	 63.80   	 -81.38		  7.69   	 132.25		
288.39   	320.43   	 63.48   	 -76.30		  8.22   	 157.68		
192.87   	503.85   	 63.17   	-137.33		  8.85   	 208.54		
-527.04   	634.46   	 62.62   	 -61.04		  9.68   	  10.17		
-889.59   	480.65   	 62.38   	 -50.86		  9.73   	 -61.04		
-1019.59   	174.26   	 62.18   	 -50.86		  9.48   	-101.73		
-875.85   	-209.96   	 61.97   	 -66.12		  9.07   	-106.82		
-568.54   	-542.30   	 61.71   	 -71.21		  8.65   	 -76.30		
-267.03   	-693.05(R)	 61.42   	 -76.30		  8.34(E)	  20.35		
-79.04   	-610.96   	 61.12   	 -66.12		  8.42   	 167.85		
 -4.58   	-368.35   	 60.85   	 -66.12		  9.09   	 264.50		
 17.40   	-119.32   	 60.59   	 -55.95		 10.15   	 300.10		
 34.79   	  8.54   	 60.37   	 -55.95		 11.35   	 284.84		
 56.15   	 -6.41   	 60.14   	 -55.95		 12.49   	 198.37		
 71.72   	-89.72   	 59.92   	 -45.78		 13.29   	 310.27		
 77.21   	-148.32   	 59.74   	 -50.86		 14.53   	 696.84		
 78.43   	-143.13   	 59.53   	 -66.12		 17.31   	1154.62		
 82.70   	-98.27   	 59.27   	 -71.21		 21.93   	1653.10		
 88.50   	-58.59   	 58.98   	 -66.12		 28.55   	1749.74		
 93.69   	-46.08   	 58.72   	 -71.21		 35.54   	1653.10		
 98.57   	-52.49   	 58.43   	 -71.21		 42.16   	1612.40		
104.68   	-58.90   	 58.15   	 -61.04		 48.61   	1368.26		
111.08   	-56.46   	 57.90   	 -66.12		 54.08   	 951.17		
115.66   	-46.69   	 57.64   	 -71.21		 57.88   	 559.51		
117.19   	-35.40   	 57.35   	 -86.47		 60.12   	 193.29		
118.71   	-26.55   	 57.01   	-101.73		 60.89   	-137.33		
122.38   	-20.75   	 56.60   	 -96.64		 60.35   	-315.36		
128.17   	-16.48   	 56.22   	-116.99		 59.08   	-478.13		
141.91   	 -3.66   	 55.75   	 -20.35		 57.17   	  81.38		
148.32   	  6.10   	 55.67   	 -10.17		 57.50   	 315.36		
155.33   	 16.48   	 55.63(D)	   0.00		 58.76   	 467.95		
164.18   	 26.86   	 55.63   	  35.61		 60.63   	 508.65		
175.48   	 38.15   	 55.77   	 157.68		 62.67   	 437.43		
188.60   	 49.74   	 56.40   	 432.35		 64.41   	 315.36		
202.33   	 61.95   	 58.13   	 869.78		 65.68   	 198.37		
215.45   	 74.77   	 61.61   	1353.00		 66.47   	 106.82		
227.36   	 88.20   	 67.02   	1586.97		 66.90   	  55.95		
238.04   	102.23   	 73.37   	1368.26		 67.12   	  71.21		
248.11   	117.19   	 78.84   	 813.83		 67.41   	 106.82		
256.96   	132.45   	 82.10   	 264.50		 67.83   	 152.59		
264.28   	148.32   	 83.15   	 -10.17		 68.44   	 208.54		
269.47   	163.88   	 83.11   	  35.61		 69.28   	 228.89		
271.91   	177.92   	 83.26   	 239.06		 70.19   	 244.15		
270.69   	189.21   	 84.21   	 473.04		 71.17   	 254.32		
266.11   	196.53   	 86.10   	 600.20		 72.19   	 218.72		
257.87   	198.97   	 88.50   	 579.86		 73.06   	 188.20		
248.11   	198.06   	 90.82   	 432.35		 73.81   	 167.85		
238.04   	195.31   	 92.55   	 269.58		 74.49   	 157.68		
228.58   	191.96   	 93.63   	 172.94		 75.12   	 152.59		
221.25   	188.90   	 94.32   	 188.20		 75.73   	 132.25		
214.84   	185.24   	 95.08   	 269.58		 76.26   	 122.07		
207.82   	180.05   	 96.15   	 350.97		 76.74   	 106.82		
198.36   	172.73   	 97.56   	 696.84		 77.17   	  96.64		
166.02   	152.89   	100.35   	 249.24		 77.56   	   5.09		
143.13   	138.85   	101.34   	 172.94		 77.58   	  10.17		
118.71   	119.93   	102.03   	  96.64		 77.62   	  25.43		
 94.30   	 95.21   	102.42(S)	   0.00		 77.72(S)	 -35.61		
 71.72   	 66.22   	102.42   	-122.07		 77.58   	 -66.12		
 52.19   	 36.01   	101.93   	-203.46		 77.31   	 -66.12		
 36.32   	  7.32   	101.12   	-264.50		 77.05   	 -71.21		
 23.80   	-17.70   	100.06   	-284.84		 76.76   	 -71.21		
 14.95   	-39.37   	 98.92   	-228.89		 76.48   	 -61.04		
  8.24   	-57.98   	 98.01   	-167.85		 76.24   	 -55.95		
  3.66   	-73.55   	 97.33   	-147.51		 76.01   	 -50.86		
  0.61   	-84.84   	 96.74   	-167.85		 75.81   	 -76.30		
 -1.83   	-92.16   	 96.07   	-203.46		 75.50   	 -96.64		
 -3.66   	-95.52   	 95.26   	-223.80		 75.12   	-111.90		
 -5.80   	-97.05   	 94.36   	-218.72		 74.67   	-142.42		
 -8.24   	-98.57   	 93.49   	-188.20		 74.10   	-198.37		
-10.38   	-100.40   	 92.74   	-137.33		 73.31   	-289.93		
-12.21   	-102.54   	 92.19   	-111.90		 72.15   	-417.09		
-13.43   	-104.06   	 91.74   	-122.07		 70.48   	-564.60		
-14.04   	-104.06   	 91.25   	-162.77		 68.22   	-757.88		
-14.04   	-102.23   	 90.60   	-183.11		 65.19   	-1052.90		
-12.82   	-98.57   	 89.87   	-198.37		 60.98   	-1180.06		
-10.07   	-93.99   	 89.07   	-203.46		 56.26   	-1093.59		
 -6.10   	-90.03   	 88.26   	-172.94		 51.88   	-1373.34		
 -2.75   	-87.28   	 87.57   	-315.36		 46.39   	-3682.59		
  0.92   	-84.53   	 86.31   	-162.77		 31.66   	-1510.68		
  1.53   	-83.31   	 85.66   	-188.20		 25.62   	-1210.58		
  2.44   	-82.09   	 84.90   	-213.63		 20.77   	-885.04		
  3.66   	-81.18   	 84.05   	-239.06		 17.23   	-513.73		
  5.49   	-80.57   	 83.09   	-254.32		 15.18   	-249.24		
  7.93   	-79.04   	 82.07   	-274.67		 14.18   	-132.25		
 10.99   	-76.29   	 80.98   	-305.19		 13.65   	-116.99		
 14.65   	-73.24   	 79.76   	-330.62		 13.18   	-167.85		
 17.09   	-70.80   	 78.43   	-335.71		 12.51   	-264.50		
 17.70   	-69.89   	 77.09   	-320.45		 11.45   	-350.97		
 17.70   	-69.27   	 75.81   	-259.41		 10.05   	-422.18		
 18.92   	-65.31   	 74.77   	-172.94		  8.36   	-447.61		
 23.50   	-56.15   	 74.08   	 -91.56		  6.57   	-417.09		
 32.35   	-40.89   	 73.71   	 -50.86		  4.90   	-356.05		
 44.86   	-19.84   	 73.51   	 -66.12		  3.48   	-274.67		
 58.59   	  4.27   	 73.24   	-111.90		  2.38   	-137.33		
 71.41   	 29.91   	 72.80   	-152.59		  1.83(D)	  50.86		
 80.57   	 54.93   	 72.19   	-178.03		  2.03   	 188.20		
 86.36   	 78.13   	 71.47   	-172.94		  2.79   	 274.67		
 90.64   	 98.27   	 70.78   	-142.42		  3.89   	 259.41		
 94.91   	112.92   	 70.21   	-127.16		  4.92   	 106.82		
100.71   	120.85   	 69.70   	-101.73		  5.35   	 -55.95		
107.73   	119.93   	 69.30   	 -91.56		  5.13   	-142.42		
113.53   	109.25   	 68.93   	 -91.56		  4.56   	-157.68		
116.27   	 89.42   	 68.57   	 -91.56		  3.93   	-101.73		
115.05   	 61.65   	 68.20   	 -91.56		  3.52   	 -25.43		
109.86   	 27.47   	 67.83   	 -96.64		  3.42   	  45.78		
 99.79   	 -8.85   	 67.45   	 -86.47		  3.60   	 101.73		
 84.23   	-42.72   	 67.10   	 -81.38		  4.01   	 132.25		
 61.34   	-69.58   	 66.77   	 -61.04		  4.54   	 137.33		
 33.87   	-86.98   	 66.53   	 -55.95		  5.09   	 116.99		
  7.63   	-95.52   	 66.31   	 -55.95		  5.55   	  71.21		
-10.68   	-99.18   	 66.08   	 -55.95		  5.84   	  10.17		
-17.40   	-101.62   	 65.86   	 -61.04		  5.88   	 -45.78		
-14.65   	-104.37   	 65.62   	 -71.21		  5.70   	 -55.95		
 -9.46   	-107.12   	 65.33   	 -76.30		  5.47   	 -25.43		
 -7.63   	-109.56   	 65.03   	 -76.30		  5.37   	  35.61		
-11.60   	-111.08   	 64.72   	 -66.12		  5.51   	 116.99		
-16.78   	-109.56   	 64.46   	 -71.21		  5.98   	 188.20		
-10.38   	-96.74   	 64.17   	 -76.30		  6.73   	 213.63		
 29.30   	-57.07   	 63.87   	 -66.12		  7.59   	 198.37		
118.10   	 29.60   	 63.60   	 -61.04		  8.38   	 142.42		
230.10   	172.73   	 63.36   	 -50.86		  8.95   	  61.04		
280.76   	355.53   	 63.15   	 -55.95		  9.20   	   5.09		
167.54   	534.06   	 62.93   	-101.73		  9.22   	 -81.38		
-576.48   	642.70   	 62.52   	 -55.95		  8.89   	 -40.69		
-926.82   	474.24   	 62.30   	 -71.21		  8.73   	 -55.95		
-1032.71   	156.56   	 62.01   	 -76.30		  8.50   	 -50.86		
-867.92   	-231.02   	 61.71   	 -71.21		  8.30   	 -10.17		
-553.28   	-553.28   	 61.42   	 -66.12		  8.26(E)	  45.78		
-256.65   	-682.37(R)	 61.16   	 -61.04		  8.44   	 142.42		
-76.60   	-577.09   	 60.92   	 -55.95		  9.01   	 239.06		
 -3.97   	-322.57   	 60.69   	 -50.86		  9.97   	 279.75		
 20.45   	-77.51   	 60.49   	 -55.95		 11.09   	 249.24		
 39.06   	 35.71   	 60.26   	 -55.95		 12.09   	 203.46		
 57.68   	  7.32   	 60.04   	 -61.04		 12.90   	 142.42		
 67.44   	-79.35   	 59.80   	 -61.04		 13.47   	 325.53		
 68.97   	-132.75   	 59.55   	 -71.21		 14.77   	 691.76		
 71.11   	-120.54   	 59.27   	 -71.21		 17.54   	1174.97		
 78.74   	-72.94   	 58.98   	 -66.12		 22.24   	1688.70		
 88.20   	-35.10   	 58.72   	 -61.04		 28.99   	1754.83		
 94.30   	-26.25   	 58.47   	 -61.04		 36.01   	1673.44		
 97.66   	-34.48   	 58.23   	 -61.04		 42.71   	1627.66		
100.71   	-40.89   	 57.99   	 -61.04		 49.22   	1332.65		
105.29   	-36.62   	 57.74   	 -71.21		 54.55   	 869.78		
109.25   	-25.94   	 57.46   	 -81.38		 58.03   	 452.69		
112.30   	-14.65   	 57.13   	 -86.47		 59.84   	  71.21		
114.75   	 -6.10   	 56.79   	 -91.56		 60.12   	-233.98		
117.49   	 -0.31   	 56.42   	 -81.38		 59.19   	-350.97		
120.54   	  4.58   	 56.09   	-106.82		 57.78   	-340.79		
132.14   	 18.31   	 55.67   	 -35.61		 56.42   	 157.68		
141.60   	 26.55   	 55.52   	 -30.52		 57.05   	 361.14		
152.28   	 35.10   	 55.40   	 -20.35		 58.49   	 483.21		
163.57   	 44.86   	 55.32(D)	  25.43		 60.43   	 488.30		
174.56   	 56.15   	 55.42   	 183.11		 62.38   	 406.92		
184.33   	 68.97   	 56.15   	 473.04		 64.01   	 284.84		
193.48   	 82.70   	 58.05   	 925.73		 65.15   	 157.68		
203.55   	 97.66   	 61.75   	1383.51		 65.78   	  81.38		
215.45   	113.53   	 67.28   	1561.54		 66.10   	  55.95		
228.58   	130.00   	 73.53   	1297.04		 66.33   	  91.56		
241.39   	147.09   	 78.72   	 752.79		 66.69   	 157.68		
252.38   	163.88   	 81.73   	 249.24		 67.32   	 228.89		
259.70   	180.05   	 82.73   	  25.43		 68.24   	 264.50		
262.76   	193.79   	 82.83   	  76.30		 69.30   	 269.58		
262.15   	203.86   	 83.13   	 289.93		 70.38   	 254.32		
257.87   	209.66   	 84.29   	 493.39		 71.39   	 223.80		
251.16   	211.79   	 86.27   	 574.77		 72.29   	 188.20		
242.92   	211.18   	 88.57   	 539.16		 73.04   	 147.51		
234.07   	209.96   	 90.72   	 396.74		 73.63   	 127.16		
226.44   	209.35   	 92.31   	 249.24		 74.14   	 116.99		
220.03   	209.66   	 93.31   	 172.94		 74.61   	 106.82		
214.23   	209.96   	 94.00   	 178.03		 75.04   	 111.90		
208.13   	208.13   	 94.71   	 249.24		 75.48   	 127.16		
198.67   	202.03   	 95.71   	 340.79		 75.99   	 116.99		
185.24   	191.96   	 97.07   	 686.67		 76.46   	 178.03		
148.32   	168.76   	 99.82   	 249.24		 77.17   	  20.35		
127.87   	157.47   	100.81   	 178.03		 77.25(S)	 -40.69		
106.51   	142.82   	101.53   	 111.90		 77.09   	 -91.56		
 84.84   	121.15   	101.97   	  10.17		 76.72   	-101.73		
 62.87   	 92.77   	102.01(S)	-127.16		 76.32   	 -35.61		
 43.03   	 61.65   	101.51   	-233.98		 76.17   	 -20.35		
 26.55   	 32.65   	100.57   	-269.58		 76.09   	 -50.86		
 14.34   	  7.02   	 99.49   	-269.58		 75.89   	 -66.12		
  4.88   	-15.56   	 98.41   	-244.15		 75.63   	 -61.04		
 -2.75   	-36.01   	 97.44   	-213.63		 75.38   	 -55.95		
