SAMPLE NUMBER:   21
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  RFA     	  RFA'		
-57.07   	-58.90   	 29.89   	-188.20		 86.47   	-127.16		
-56.76   	-60.73   	 29.14   	-198.37		 85.96   	-152.59		
-56.76   	-62.26   	 28.34   	-223.80		 85.35   	-172.94		
-57.07   	-63.17   	 27.45   	-233.98		 84.66   	-198.37		
-57.37   	-63.17   	 26.51   	-249.24		 83.87   	-218.72		
-57.37   	-62.26   	 25.51   	-254.32		 82.99   	-233.98		
-56.76   	-61.65   	 24.50   	-264.50		 82.05   	-254.32		
-56.15   	-60.73   	 23.44   	-264.50		 81.04   	-259.41		
-55.24   	-60.12   	 22.38   	-269.58		 80.00   	-259.41		
-54.63   	-59.81   	 21.30   	-269.58		 78.96   	-254.32		
-54.63   	-59.81   	 20.22   	-269.58		 77.94   	-254.32		
-54.32   	-59.81   	 19.15   	-259.41		 76.93   	-233.98		
-53.71   	-59.51   	 18.11   	-244.15		 75.99   	-228.89		
-53.71   	-58.90   	 17.13   	-239.06		 75.08   	-213.63		
-54.32   	-58.29   	 16.17   	-228.89		 74.22   	-193.29		
-55.24   	-57.98   	 15.26   	-213.63		 73.45   	-183.11		
-56.76   	-57.98   	 14.40   	-193.29		 72.72   	-162.77		
-57.68   	-58.29   	 13.63   	-183.11		 72.06   	-147.51		
-57.68   	-58.59   	 12.90   	-162.77		 71.47   	-137.33		
-57.07   	-58.90   	 12.25   	-147.51		 70.93   	-116.99		
-55.85   	-58.59   	 11.66   	-132.25		 70.46   	-111.90		
-54.02   	-57.37   	 11.13   	-116.99		 70.01   	-101.73		
-50.96   	-54.93   	 10.66   	 -96.64		 69.60   	 -91.56		
-45.47   	-51.88   	 10.27   	 -86.47		 69.24   	 -86.47		
-37.54   	-50.05   	  9.93   	 -71.21		 68.89   	 -81.38		
-26.55   	-50.66   	  9.64   	 -55.95		 68.57   	 -76.30		
-11.60   	-53.41   	  9.42   	 -40.69		 68.26   	 -76.30		
  7.32   	-53.71   	  9.26   	 -35.61		 67.95   	 -76.30		
 28.99   	-47.00   	  9.11   	 -15.26		 67.65   	 -76.30		
 52.19   	-29.30   	  9.05   	 -15.26		 67.34   	 -81.38		
 73.55   	 -2.44   	  8.99   	   0.00		 67.02   	 -76.30		
 88.81   	 25.33   	  8.99   	   5.09		 66.71   	 -86.47		
 94.30   	 42.11   	  9.01   	  10.17		 66.37   	 -81.38		
 87.59   	 41.20   	  9.05   	  20.35		 66.04   	 -86.47		
 68.97   	 23.50   	  9.14   	  15.26		 65.70   	 -86.47		
 42.42   	 -3.36   	  9.20   	  20.35		 65.35   	 -91.56		
 14.04   	-29.30   	  9.28   	  25.43		 64.98   	 -96.64		
-10.99   	-47.91   	  9.38   	  20.35		 64.60   	 -91.56		
-30.52   	-60.42   	  9.46   	  25.43		 64.23   	 -96.64		
-45.78   	-69.27   	  9.56   	  15.26		 63.85   	 -91.56		
-59.51   	-76.60   	  9.62   	  20.35		 63.48   	 -96.64		
-72.33   	-82.09   	  9.70   	  20.35		 63.09   	 -96.64		
-83.31   	-84.84   	  9.79   	  20.35		 62.71   	 -96.64		
-90.03   	-85.14   	  9.87   	  15.26		 62.32   	 -96.64		
-91.86   	-84.53   	  9.93   	  15.26		 61.93   	 -91.56		
-93.38   	-87.59   	  9.99   	  10.17		 61.57   	 -96.64		
-103.15   	-95.83   	 10.03   	  10.17		 61.18   	 -91.56		
-124.21   	-91.86   	 10.07   	  10.17		 60.81   	 -91.56		
-141.30   	-25.02   	 10.11   	   5.09		 60.45   	 -91.56		
-122.68   	178.83   	 10.13   	   5.09		 60.08   	 -86.47		
-39.67   	553.59   	 10.15   	   0.00		 59.74   	 -86.47		
105.59   	996.09   	 10.15   	   5.09		 59.39   	 -91.56		
347.60   	1246.03(R)	 10.17   	   0.00		 59.02   	 -91.56		
306.09   	812.38   	 10.17   	   0.00		 58.66   	 -86.47		
154.42   	168.15   	 10.17   	   0.00		 58.31   	 -81.38		
-25.33   	-378.42   	 10.17   	   0.00		 57.99   	 -81.38		
-140.69   	-613.71   	 10.17   	   0.00		 57.66   	 -76.30		
-150.76   	-537.11   	 10.17   	   0.00		 57.35   	 -76.30		
-89.11   	-305.18   	 10.17   	   0.00		 57.05   	 -71.21		
-25.02   	-101.62   	 10.17   	   0.00		 56.76   	 -66.12		
 -4.88   	-25.02   	 10.17   	   5.09		 56.50   	 -71.21		
-25.33   	-57.68   	 10.19   	   5.09		 56.22   	 -66.12		
-54.32   	-121.77   	 10.21   	   5.09		 55.95   	 -66.12		
-64.70   	-155.94   	 10.23   	  10.17		 55.69   	 -66.12		
-53.71   	-147.40   	 10.27   	  10.17		 55.42   	 -61.04		
-36.62   	-117.49   	 10.32   	  15.26		 55.18   	 -66.12		
-26.55   	-92.47   	 10.38   	  30.52		 54.91   	 -61.04		
-25.63   	-87.28   	 10.50   	  40.69		 54.67   	 -61.04		
-28.08   	-97.35   	 10.66   	  45.78		 54.43   	 -61.04		
-28.08   	-106.81   	 10.84   	  61.04		 54.18   	 -55.95		
-25.02   	-105.90   	 11.09   	  66.12		 53.96   	 -61.04		
-19.84   	-96.74   	 11.35   	  81.38		 53.71   	 -61.04		
-14.34   	-87.59   	 11.68   	 106.82		 53.47   	 -61.04		
 -9.77   	-82.09   	 12.11   	 116.99		 53.22   	 -61.04		
 -6.41   	-78.43   	 12.57   	 137.33		 52.98   	 -66.12		
 -3.05   	-74.16   	 13.12   	 142.42		 52.72   	 -61.04		
  0.61   	-68.36   	 13.69   	 162.77		 52.47   	 -61.04		
  5.19   	-61.34   	 14.34   	 172.94		 52.23   	 -61.04		
  9.77   	-53.10   	 15.04   	 188.20		 51.98   	 -55.95		
 14.04   	-44.86   	 15.79   	 198.37		 51.76   	 -55.95		
 18.01   	-36.32   	 16.58   	 203.46		 51.54   	 -50.86		
 21.67   	-27.47   	 17.40   	 203.46		 51.33   	 -40.69		
 26.25   	-17.40   	 18.21   	 213.63		 51.17   	 -15.26		
 31.13   	 -6.10   	 19.06   	 213.63		 51.11   	  10.17		
 36.01   	  6.71   	 19.92   	 213.63		 51.15   	  61.04		
 40.89   	 20.14   	 20.77   	 208.54		 51.39   	 122.07		
 44.86   	 32.65   	 21.61   	 203.46		 51.88   	 183.11		
 47.91   	 44.25   	 22.42   	 193.29		 52.61   	 259.41		
 50.35   	 54.63   	 23.19   	 193.29		 53.65   	 325.53		
 52.49   	 64.70   	 23.97   	 178.03		 54.95   	 386.57		
 54.32   	 74.77   	 24.68   	 172.94		 56.50   	 447.61		
 56.46   	 85.75   	 25.37   	 157.68		 58.29   	 493.39		
 58.59   	 97.35   	 26.00   	 147.51		 60.26   	 539.16		
 60.73   	108.95   	 26.59   	 137.33		 62.42   	 579.86		
 62.56   	120.24   	 27.14   	 122.07		 64.74   	 600.20		
 64.09   	131.23   	 27.63   	 106.82		 67.14   	 620.55		
 66.22   	142.21   	 28.06   	 101.73		 69.62   	 620.55		
 69.27   	153.20   	 28.46   	  86.47		 72.11   	 615.46		
 72.94   	164.79   	 28.81   	  76.30		 74.57   	 590.03		
 76.90   	176.39   	 29.11   	  61.04		 76.93   	 554.42		
 81.18   	187.99   	 29.36   	  55.95		 79.15   	 513.73		
 85.75   	199.28   	 29.58   	  40.69		 81.20   	 452.69		
 91.55   	209.35   	 29.75   	  30.52		 83.01   	 396.74		
 98.57   	216.67   	 29.87   	  20.35		 84.60   	 330.62		
106.20   	219.73   	 29.95   	  20.35		 85.92   	 264.50		
111.69   	215.76   	 30.03   	   5.09		 86.98   	 198.37		
111.39   	204.47   	 30.05   	   0.00		 87.77   	 137.33		
103.15   	186.77   	 30.05   	  -5.09		 88.32   	  81.38		
 86.67   	164.49   	 30.03   	 -15.26		 88.65   	  30.52		
 63.48   	140.08   	 29.97   	 -20.35		 88.77   	 -10.17		
 37.84   	114.44   	 29.89   	 -25.43		 88.73   	 -40.69		
 13.73   	 88.20   	 29.79   	 -30.52		 88.57   	 -71.21		
 -6.41   	 61.04   	 29.66   	 -40.69		 88.28   	 -91.56		
-21.67   	 32.65   	 29.50   	 -40.69		 87.91   	-101.73		
-32.35   	  4.88   	 29.34   	 -45.78		 87.51   	-101.73		
-39.37   	-20.45   	 29.16   	 -50.86		 87.10   	-101.73		
-43.95   	-41.20   	 28.95   	 -55.95		 86.69   	 -96.64		
-47.00   	-57.37   	 28.73   	 -55.95		 86.31   	 -81.38		
-49.74   	-68.66   	 28.50   	 -66.12		 85.98   	 -71.21		
-52.49   	-76.60   	 28.24   	 -66.12		 85.70   	 -55.95		
-54.93   	-82.40   	 27.98   	 -66.12		 85.47   	 -35.61		
-56.76   	-86.98   	 27.71   	 -71.21		 85.33   	 -30.52		
-57.37   	-90.64   	 27.43   	 -71.21		 85.21   	 -15.26		
-57.07   	-93.38   	 27.14   	 -76.30		 85.15   	  -5.09		
-56.15   	-95.21   	 26.84   	 -81.38		 85.13   	   0.00		
-55.54   	-96.44   	 26.51   	 -81.38		 85.13   	   5.09		
-55.54   	-97.35   	 26.19   	 -86.47		 85.15   	   0.00		
-55.54   	-98.57   	 25.84   	 -86.47		 85.15   	   0.00		
-54.93   	-99.49   	 25.49   	 -96.64		 85.15   	  -5.09		
-54.02   	-100.71   	 25.11   	 -96.64		 85.13   	 -20.35		
-52.49   	-101.32   	 24.72   	-106.82		 85.05   	 -30.52		
-50.66   	-101.32   	 24.29   	-116.99		 84.92   	 -40.69		
-49.13   	-100.71   	 23.82   	-132.25		 84.76   	 -61.04		
-48.22   	-100.40   	 23.30   	-147.51		 84.52   	 -71.21		
-47.91   	-100.10   	 22.71   	-162.77		 84.23   	 -96.64		
-48.22   	-99.79   	 22.05   	-172.94		 83.85   	-111.90		
-48.22   	-99.49   	 21.36   	-188.20		 83.40   	-137.33		
-47.91   	-98.57   	 20.61   	-208.54		 82.85   	-157.68		
-47.30   	-96.74   	 19.78   	-218.72		 82.22   	-178.03		
-46.39   	-94.60   	 18.90   	-228.89		 81.51   	-208.54		
-45.78   	-93.38   	 17.99   	-239.06		 80.67   	-223.80		
-45.78   	-93.08   	 17.03   	-233.98		 79.78   	-244.15		
-46.08   	-93.08   	 16.09   	-244.15		 78.80   	-254.32		
-46.08   	-93.08   	 15.12   	-239.06		 77.78   	-259.41		
-45.78   	-92.16   	 14.16   	-239.06		 76.74   	-259.41		
-45.47   	-90.33   	 13.20   	-223.80		 75.71   	-254.32		
-45.17   	-87.89   	 12.31   	-218.72		 74.69   	-239.06		
-45.17   	-85.45   	 11.43   	-208.54		 73.73   	-233.98		
-45.17   	-83.62   	 10.60   	-198.37		 72.80   	-218.72		
-45.47   	-82.40   	  9.81   	-188.20		 71.92   	-203.46		
-45.78   	-81.18   	  9.05   	-172.94		 71.11   	-188.20		
-46.08   	-79.96   	  8.36   	-157.68		 70.36   	-172.94		
-46.69   	-79.04   	  7.73   	-142.42		 69.66   	-157.68		
-47.30   	-78.13   	  7.16   	-122.07		 69.03   	-142.42		
-47.00   	-77.21   	  6.67   	-106.82		 68.46   	-127.16		
-45.17   	-75.99   	  6.25   	 -91.56		 67.95   	-116.99		
-41.81   	-73.85   	  5.88   	 -76.30		 67.49   	-101.73		
-37.23   	-71.41   	  5.57   	 -66.12		 67.08   	 -96.64		
-30.82   	-68.66   	  5.31   	 -55.95		 66.69   	 -91.56		
-22.28   	-67.75   	  5.09   	 -45.78		 66.33   	 -86.47		
-10.38   	-68.66   	  4.90   	 -35.61		 65.98   	 -76.30		
  6.41   	-70.19   	  4.76   	 -25.43		 65.68   	 -81.38		
 28.69   	-68.66   	  4.66   	 -15.26		 65.35   	 -76.30		
 55.24   	-59.81   	  4.60   	 -10.17		 65.05   	 -76.30		
 83.31   	-41.20   	  4.56   	   0.00		 64.74   	 -76.30		
108.64   	-15.26   	  4.56   	   0.00		 64.44   	 -76.30		
126.04   	  9.77   	  4.56   	  10.17		 64.13   	 -81.38		
131.53   	 21.67   	  4.60   	  10.17		 63.80   	 -86.47		
122.68   	 14.65   	  4.64   	  20.35		 63.46   	 -81.38		
 99.79   	 -8.85   	  4.72   	  25.43		 63.13   	 -86.47		
 67.14   	-39.98   	  4.82   	  25.43		 62.79   	 -81.38		
 32.35   	-68.05   	  4.92   	  25.43		 62.46   	 -86.47		
  2.14   	-87.28   	  5.03   	  25.43		 62.12   	 -91.56		
-20.75   	-98.88   	  5.13   	  30.52		 61.75   	 -86.47		
-37.84   	-106.51   	  5.25   	  35.61		 61.40   	 -86.47		
-52.49   	-112.00   	  5.39   	  30.52		 61.06   	 -86.47		
-66.83   	-115.66   	  5.51   	  30.52		 60.71   	 -86.47		
-80.26   	-117.19   	  5.64   	  35.61		 60.37   	 -86.47		
-89.42   	-116.58   	  5.78   	  35.61		 60.02   	 -81.38		
-93.08   	-115.36   	  5.92   	  30.52		 59.69   	 -81.38		
-94.60   	-116.27   	  6.04   	  35.61		 59.37   	 -81.38		
-101.93   	-119.63   	  6.19   	  35.61		 59.04   	 -81.38		
-118.10   	-111.08   	  6.33   	  30.52		 58.72   	 -76.30		
-126.95   	-47.30   	  6.45   	  30.52		 58.41   	 -71.21		
-92.16   	136.41   	  6.57   	  35.61		 58.13   	 -76.30		
 16.48   	473.94   	  6.71   	  30.52		 57.82   	 -71.21		
195.31   	877.69   	  6.84   	  30.52		 57.54   	 -71.21		
382.69   	1148.38(R)	  6.96   	  35.61		 57.25   	 -76.30		
408.94   	733.34   	  7.10   	  30.52		 56.95   	 -76.30		
193.18   	162.96   	  7.22   	  35.61		 56.64   	 -76.30		
-65.00   	-326.23   	  7.37   	  35.61		 56.34   	 -66.12		
-238.95   	-549.32   	  7.51   	  30.52		 56.07   	 -71.21		
-260.62   	-511.47   	  7.63   	  35.61		 55.79   	 -66.12		
-163.88   	-342.41   	  7.77   	  35.61		 55.52   	 -61.04		
-44.25   	-180.36   	  7.91   	  35.61		 55.28   	 -66.12		
 17.09   	-98.88   	  8.06   	  35.61		 55.02   	 -61.04		
  4.88   	-96.13   	  8.20   	  40.69		 54.77   	 -61.04		
-40.59   	-126.95   	  8.36   	  40.69		 54.53   	 -61.04		
-71.41   	-153.20   	  8.52   	  45.78		 54.28   	 -61.04		
-69.27   	-159.30   	  8.71   	  45.78		 54.04   	 -55.95		
-47.00   	-147.09   	  8.89   	  50.86		 53.81   	 -55.95		
-27.77   	-127.87   	  9.09   	  66.12		 53.59   	 -55.95		
-21.97   	-116.27   	  9.36   	  71.21		 53.37   	 -55.95		
-25.63   	-118.41   	  9.64   	  76.30		 53.14   	 -55.95		
-28.38   	-125.43   	  9.95   	  81.38		 52.92   	 -55.95		
-25.94   	-126.65   	 10.27   	  96.64		 52.70   	 -55.95		
-18.62   	-120.24   	 10.66   	 116.99		 52.47   	 -55.95		
-10.99   	-112.30   	 11.13   	 127.16		 52.25   	 -55.95		
 -5.19   	-106.51   	 11.64   	 147.51		 52.02   	 -55.95		
 -1.53   	-102.23   	 12.23   	 157.68		 51.80   	 -55.95		
  1.83   	-96.44   	 12.86   	 167.85		 51.58   	 -55.95		
  5.80   	-89.42   	 13.53   	 178.03		 51.35   	 -55.95		
 10.99   	-81.79   	 14.24   	 193.29		 51.13   	 -55.95		
 16.48   	-73.55   	 15.02   	 198.37		 50.91   	 -55.95		
 21.36   	-64.09   	 15.81   	 213.63		 50.68   	 -55.95		
 25.33   	-54.63   	 16.66   	 213.63		 50.46   	 -50.86		
 28.99   	-44.56   	 17.52   	 213.63		 50.25   	 -45.78		
 32.65   	-34.48   	 18.37   	 218.72		 50.07   	 -35.61		
 36.62   	-23.80   	 19.25   	 208.54		 49.93   	 -15.26		
 40.59   	-13.12   	 20.08   	 213.63		 49.87   	  15.26		
 44.56   	 -1.83   	 20.94   	 208.54		 49.93   	  55.95		
 48.22   	  9.46   	 21.77   	 203.46		 50.15   	 106.82		
 51.57   	 21.06   	 22.58   	 188.20		 50.58   	 178.03		
 54.32   	 32.65   	 23.34   	 188.20		 51.29   	 244.15		
 56.76   	 44.25   	 24.09   	 172.94		 52.27   	 310.27		
 58.59   	 55.24   	 24.78   	 167.85		 53.51   	 376.40		
 60.42   	 66.22   	 25.45   	 157.68		 55.02   	 427.26		
 61.65   	 77.21   	 26.08   	  N/A		 56.72   	  N/A		
