SAMPLE NUMBER:   4
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  RFA     	  RFA'		
-55.24   	-157.17   	 12.43   	-366.22		 78.72   	-223.80		
-51.57   	-155.03   	 10.97   	-340.79		 77.82   	-218.72		
-42.42   	-148.32   	  9.60   	-310.27		 76.95   	-213.63		
-26.86   	-135.50   	  8.36   	-279.75		 76.09   	-213.63		
 -7.32   	-119.63   	  7.24   	-259.41		 75.24   	-208.54		
 10.38   	-104.68   	  6.21   	-223.80		 74.40   	-198.37		
 23.19   	-93.38   	  5.31   	-203.46		 73.61   	-183.11		
 30.21   	-82.40   	  4.50   	-178.03		 72.88   	-167.85		
 34.79   	-64.09   	  3.78   	-147.51		 72.21   	-162.77		
 39.67   	-36.01   	  3.19   	-127.16		 71.56   	-152.59		
 47.61   	 -3.36   	  2.69   	 -91.56		 70.95   	-152.59		
 59.81   	 21.97   	  2.32   	 -71.21		 70.34   	-152.59		
 74.46   	 28.38   	  2.03   	 -40.69		 69.73   	-157.68		
 85.14   	 11.60   	  1.87   	 -15.26		 69.09   	-147.51		
 85.45   	-21.06   	  1.81(D)	   5.09		 68.50   	-147.51		
 72.02   	-54.93   	  1.83   	  25.43		 67.91   	-147.51		
 45.78   	-81.18   	  1.93   	  35.61		 67.32   	-147.51		
 12.82   	-100.10   	  2.08   	  55.95		 66.73   	-147.51		
-17.40   	-115.66   	  2.30   	  55.95		 66.14   	-142.42		
-38.45   	-130.62   	  2.52   	  66.12		 65.57   	-137.33		
-50.05   	-141.91   	  2.79   	  66.12		 65.03   	-127.16		
-54.93   	-144.96   	  3.05   	  71.21		 64.52   	-127.16		
-58.29   	-139.47   	  3.34   	  71.21		 64.01   	-116.99		
-61.34   	-130.92   	  3.62   	  76.30		 63.54   	-122.07		
-62.26   	-126.34   	  3.93   	  71.21		 63.05   	-122.07		
-59.81   	-126.04   	  4.21   	  66.12		 62.56   	-106.82		
-55.24   	-126.95   	  4.48   	  66.12		 62.14   	 -91.56		
-52.49   	-126.04   	  4.74   	  61.04		 61.77   	 -76.30		
-55.54   	-124.51   	  4.98   	  55.95		 61.46   	 -71.21		
-63.17   	-125.43   	  5.21   	  40.69		 61.18   	 -81.38		
-73.24   	-131.53   	  5.37   	  20.35		 60.85   	 -76.30		
-82.09   	-144.65   	  5.45   	 -10.17		 60.55   	 -66.12		
-84.23   	-162.66   	  5.41   	 -30.52		 60.28   	 -61.04		
-73.55   	-184.94   	  5.29   	 -45.78		 60.04   	 -55.95		
-47.00   	-209.35   	  5.11   	 -35.61		 59.82   	 -61.04		
 -7.63   	-223.69   	  4.96   	 -15.26		 59.57   	 -61.04		
 36.32   	-199.28   	  4.90   	  15.26		 59.33   	 -61.04		
 76.60   	-88.81   	  4.96(E)	  45.78		 59.08   	 -61.04		
114.75   	161.74   	  5.15   	  61.04		 58.84   	 -55.95		
150.45   	585.33   	  5.39   	  71.21		 58.62   	 -45.78		
164.18   	1131.29   	  5.68   	  66.12		 58.43   	 -30.52		
119.32   	1628.72(R)	  5.94   	  61.04		 58.31   	 -20.35		
-219.73   	1618.04   	  6.19   	  61.04		 58.23   	 -30.52		
-422.97   	993.04   	  6.43   	  61.04		 58.11   	 -45.78		
-524.60   	234.68   	  6.67   	  66.12		 57.92   	 -71.21		
-473.33   	-321.66   	  6.94   	  71.21		 57.64   	 -81.38		
-302.73   	-490.42   	  7.22   	  76.30		 57.31   	 -86.47		
-111.08   	-339.66   	  7.53   	  86.47		 56.97   	 -71.21		
  7.02   	-98.27   	  7.87   	  91.56		 56.68   	 -66.12		
 22.89   	 31.74   	  8.24   	  81.38		 56.42   	 -40.69		
-23.50   	  0.92   	  8.57   	  76.30		 56.26   	 -35.61		
-67.44   	-106.20   	  8.87   	  71.21		 56.11   	 -35.61		
-72.33   	-183.72   	  9.16   	  61.04		 55.97   	 -35.61		
-45.17   	-189.21   	  9.40   	  55.95		 55.83   	 -45.78		
-16.48   	-149.84   	  9.62   	  66.12		 55.65   	 -35.61		
 -7.32   	-111.69   	  9.89   	  76.30		 55.50   	 -35.61		
-15.56   	-97.35   	 10.19   	  91.56		 55.36   	 -40.69		
-25.02   	-102.23   	 10.56   	 122.07		 55.20   	 -45.78		
-22.28   	-109.25   	 11.05   	 157.68		 55.02   	 -45.78		
 -9.77   	-105.90   	 11.68   	 193.29		 54.83   	 -50.86		
  1.83   	-91.55   	 12.45   	 228.89		 54.63   	 -35.61		
  4.88   	-72.63   	 13.37   	 259.41		 54.49   	 -30.52		
  2.44   	-57.98   	 14.40   	 300.10		 54.36   	 -25.43		
  2.75   	-51.27   	 15.61   	 335.71		 54.26   	 -30.52		
 10.38   	-46.39   	 16.95   	 381.48		 54.14   	 -20.35		
 22.58   	-35.40   	 18.47   	 437.43		 54.06   	 -20.35		
 31.13   	-20.45   	 20.22   	 595.11		 53.98   	 -25.43		
 26.55   	 -2.75   	 22.60   	 605.29		 53.88   	 -30.52		
 26.25   	 -1.53   	 25.03   	 610.37		 53.75   	 -35.61		
 33.57   	  3.97   	 27.47   	 590.03		 53.61   	 -40.69		
 47.00   	 20.14   	 29.83   	 574.77		 53.45   	 -35.61		
 58.90   	 43.64   	 32.13   	 559.51		 53.31   	 -40.69		
 63.48   	 65.00   	 34.36   	 544.25		 53.14   	 -30.52		
 61.65   	 79.35   	 36.54   	 528.99		 53.02   	 -30.52		
 58.90   	 89.72   	 38.66   	 513.73		 52.90   	 -25.43		
 59.51   	103.76   	 40.71   	 493.39		 52.80   	 -30.52		
 65.92   	125.12   	 42.69   	 462.87		 52.68   	 -30.52		
 76.60   	150.45   	 44.54   	 427.26		 52.55   	 -35.61		
 90.03   	175.78   	 46.25   	 391.66		 52.41   	 -40.69		
104.06   	201.11   	 47.81   	 350.97		 52.25   	 -35.61		
116.88   	231.02   	 49.22   	 310.27		 52.11   	 -40.69		
126.95   	268.25   	 50.46   	 279.75		 51.94   	 -40.69		
133.97   	310.36   	 51.58   	 254.32		 51.78   	 -45.78		
139.77   	350.34   	 52.59   	 218.72		 51.60   	 -40.69		
147.40   	383.61   	 53.47   	 193.29		 51.43   	 -40.69		
157.78   	411.07   	 54.24   	 162.77		 51.27   	 -30.52		
171.51   	440.06   	 54.89   	 142.42		 51.15   	 -25.43		
187.38   	475.46   	 55.46   	 111.90		 51.05   	 -10.17		
204.47   	517.27   	 55.91   	  91.56		 51.01(D)	  15.26		
220.95   	560.30   	 56.28   	  66.12		 51.07   	  55.95		
233.76   	599.06   	 56.54   	  45.78		 51.29   	 132.25		
240.48   	629.58   	 56.72   	  35.61		 51.82   	 233.98		
240.48   	651.86   	 56.87   	  15.26		 52.76   	 361.14		
236.21   	665.59   	 56.93   	  10.17		 54.20   	 493.39		
232.24   	669.86   	 56.97(S)	   0.00		 56.17   	 610.37		
229.49   	659.48   	 56.97   	  -5.09		 58.62   	 686.67		
225.52   	628.66   	 56.95   	 -10.17		 61.36   	 712.10		
216.06   	574.65   	 56.91   	 -10.17		 64.21   	 696.84		
196.23   	500.49   	 56.87   	 -10.17		 67.00   	 635.81		
166.32   	411.99   	 56.83   	 -15.26		 69.54   	 528.99		
131.53   	317.69   	 56.76   	 -15.26		 71.66   	 412.00		
 97.66   	225.22   	 56.70   	 -20.35		 73.31   	 295.01		
 68.66   	141.60   	 56.62   	 -15.26		 74.49   	 208.54		
 43.64   	 70.50   	 56.56   	 -10.17		 75.32   	 167.85		
 21.06   	 13.12   	 56.52   	  -5.09		 75.99   	 152.59		
 -1.22   	-35.10   	 56.50   	   0.00		 76.60   	 172.94		
-21.36   	-79.96   	 56.50   	   5.09		 77.29   	 218.72		
-35.71   	-122.99   	 56.52   	   5.09		 78.17   	 264.50		
-42.11   	-158.69   	 56.54   	   5.09		 79.23   	 305.19		
-43.33   	-180.97   	 56.56   	  -5.09		 80.45   	 335.71		
-44.25   	-187.99   	 56.54   	   0.00		 81.79   	 345.88		
-50.05   	-185.85   	 56.54   	  -5.09		 83.17   	 335.71		
-61.04   	-183.41   	 56.52   	  -5.09		 84.52   	 295.01		
-72.02   	-185.85   	 56.50   	   0.00		 85.70   	 249.24		
-76.60   	-189.21   	 56.50   	   0.00		 86.69   	 198.37		
-72.63   	-189.51   	 56.50   	   0.00		 87.49   	 147.51		
-64.70   	-186.46   	 56.50   	  -5.09		 88.08   	 111.90		
-61.34   	-184.02   	 56.48   	 -10.17		 88.52   	  96.64		
-66.53   	-185.85   	 56.44   	 -20.35		 88.91   	  81.38		
-77.82   	-191.65   	 56.36   	 -25.43		 89.24   	  81.38		
-86.98   	-196.53   	 56.26   	 -40.69		 89.56   	  76.30		
-87.89   	-196.53   	 56.09   	 -50.86		 89.87   	  71.21		
-82.09   	-192.87   	 55.89   	 -61.04		 90.15   	  71.21		
-75.07   	-189.21   	 55.65   	 -86.47		 90.44   	  50.86		
-70.50   	-186.16   	 55.30   	-106.82		 90.64   	  30.52		
-67.14   	-181.88   	 54.87   	-137.33		 90.76   	  10.17		
-64.09   	-174.87   	 54.32   	-178.03		 90.80(S)	 -25.43		
-62.26   	-168.15   	 53.61   	-223.80		 90.70   	 -55.95		
-63.17   	-166.63   	 52.72   	-259.41		 90.48   	 -86.47		
-66.83   	-171.51   	 51.68   	-310.27		 90.13   	-101.73		
-69.27   	-177.00   	 50.44   	-350.97		 89.72   	 -96.64		
-66.53   	-176.39   	 49.03   	-391.66		 89.34   	 -91.56		
-60.12   	-169.37   	 47.47   	-432.35		 88.97   	 -96.64		
-55.54   	-164.18   	 45.74   	-467.95		 88.59   	 -91.56		
-56.46   	-168.46   	 43.87   	-503.56		 88.22   	 -86.47		
-61.04   	-180.97   	 41.85   	-523.90		 87.87   	 -86.47		
-63.17   	-192.26   	 39.76   	-554.42		 87.53   	-101.73		
-60.12   	-193.79   	 37.54   	-564.60		 87.12   	-111.90		
-54.63   	-186.77   	 35.28   	-574.77		 86.67   	-122.07		
-53.10   	-181.27   	 32.98   	-574.77		 86.18   	-137.33		
-57.07   	-184.94   	 30.68   	-574.77		 85.64   	-147.51		
-63.17   	-195.92   	 28.38   	-559.51		 85.05   	-157.68		
-65.92   	-206.60   	 26.14   	-549.34		 84.41   	-162.77		
-62.56   	-210.27   	 23.95   	-534.08		 83.76   	-167.85		
-55.24   	-205.38   	 21.81   	-508.65		 83.09   	-172.94		
-49.44   	-197.75   	 19.78   	-483.21		 82.40   	-183.11		
-49.44   	-194.40   	 17.84   	-462.87		 81.67   	-188.20		
-56.15   	-197.75   	 15.99   	-437.43		 80.92   	-193.29		
-67.14   	-205.08   	 14.24   	-406.92		 80.14   	-203.46		
-76.90   	-210.57   	 12.61   	-386.57		 79.33   	-218.72		
-80.57   	-209.05   	 11.07   	-356.05		 78.45   	-223.80		
-74.77   	-199.28   	  9.64   	-325.53		 77.56   	-228.89		
-62.26   	-184.02   	  8.34   	-300.10		 76.64   	-223.80		
-48.83   	-168.15   	  7.14   	-274.67		 75.75   	-218.72		
-38.45   	-153.50   	  6.04   	-244.15		 74.87   	-208.54		
-30.82   	-140.99   	  5.07   	-213.63		 74.04   	-198.37		
-22.89   	-128.78   	  4.21   	-183.11		 73.24   	-167.85		
-13.73   	-115.36   	  3.48   	-152.59		 72.57   	-152.59		
 -5.49   	-98.88   	  2.87   	-116.99		 71.96   	-152.59		
 -0.61   	-78.43   	  2.40   	 -91.56		 71.35   	-142.42		
  1.83   	-56.15   	  2.03   	 -55.95		 70.78   	-142.42		
  7.63   	-38.15   	  1.81   	 -25.43		 70.21   	-142.42		
 21.67   	-30.21   	  1.71   	  -5.09		 69.64   	-152.59		
 38.76   	-36.93   	  1.69(D)	  20.35		 69.03   	-157.68		
 45.47   	-58.90   	  1.77   	  40.69		 68.40   	-157.68		
 32.96   	-90.94   	  1.93   	  61.04		 67.77   	-157.68		
  0.92   	-126.95   	  2.18   	  76.30		 67.14   	-147.51		
-40.89   	-162.35   	  2.48   	  81.38		 66.55   	-142.42		
-78.43   	-191.65   	  2.81   	  91.56		 65.98   	-132.25		
-104.06   	-211.18   	  3.17   	  91.56		 65.45   	-122.07		
-119.02   	-221.25   	  3.54   	  86.47		 64.96   	-116.99		
-127.87   	-224.00   	  3.89   	  81.38		 64.50   	-106.82		
-134.58   	-224.00   	  4.21   	  71.21		 64.07   	-101.73		
-140.69   	-224.61   	  4.50   	  61.04		 63.66   	-101.73		
-145.87   	-229.49   	  4.74   	  55.95		 63.26   	 -96.64		
-148.93   	-235.90   	  4.96   	  45.78		 62.87   	 -91.56		
-149.23   	-240.78   	  5.15   	  35.61		 62.50   	 -86.47		
-148.62   	-243.53   	  5.29   	  35.61		 62.16   	 -86.47		
-147.71   	-243.84   	  5.43   	  30.52		 61.81   	 -86.47		
-146.48   	-242.31   	  5.55   	  30.52		 61.46   	 -86.47		
-145.57   	-240.78   	  5.68   	  25.43		 61.12   	 -76.30		
-145.26   	-241.09   	  5.78   	  25.43		 60.81   	 -71.21		
-142.82   	-243.53   	  5.88   	  25.43		 60.53   	 -71.21		
-132.75   	-250.55   	  5.98   	  30.52		 60.24   	 -71.21		
-112.30   	-265.50   	  6.10   	  35.61		 59.96   	 -71.21		
-81.48   	-284.12   	  6.25   	  40.69		 59.67   	 -66.12		
-45.17   	-288.70   	  6.41   	  50.86		 59.41   	 -61.04		
-10.38   	-240.78   	  6.61   	  55.95		 59.17   	 -50.86		
 25.33   	-83.01   	  6.84   	  66.12		 58.96   	 -50.86		
 70.19   	238.34   	  7.10   	  61.04		 58.76   	 -50.86		
118.10   	729.37   	  7.34   	  66.12		 58.56   	 -55.95		
135.19   	1286.93   	  7.61   	  55.95		 58.33   	 -61.04		
-88.81   	1744.08   	  7.83   	  45.78		 58.09   	 -55.95		
-316.16   	1335.14   	  8.02   	  35.61		 57.86   	 -45.78		
-508.42   	617.37   	  8.16   	  35.61		 57.68   	 -50.86		
-570.68   	-90.64   	  8.30   	  N/A		 57.48   	  N/A		
